time noise chunk
1592308925 0.7 800t
1592309020 0.7 16T
1592309020 0.7 812T
1592309021 0.7 656T
1592309022 0.7 29T
1592309024 0.7 325T
1592309026 0.7 888T
1592309026 0.7 250T
1592309027 0.7 660T
1592309027 0.7 625T
1592309028 0.7 787T
1592309029 0.7 592T
1592309029 0.7 1187T
1592309030 0.7 1181T
1592309030 0.7 1216T
1592309031 0.7 836T
1592309031 0.7 624T
1592309032 0.7 357T
1592309032 0.7 356T
1592309033 0.7 264T
1592309033 0.7 63T
1592309034 0.7 337T
1592309035 0.7 1171T
1592309036 0.7 1163T
1592309036 0.7 1133T
1592309037 0.7 1132T
1592309037 0.7 1272T
1592309038 0.7 5T
1592309039 0.7 558T
1592309039 0.7 557T
1592309040 0.7 558T
1592309041 0.7 770T
1592309041 0.7 106T
1592309042 0.7 107T
1592309043 0.7 106T
1592309043 0.7 113T
1592309044 0.7 738T
1592309044 0.7 916T
1592309045 0.7 315T
1592309046 0.7 771T
1592309049 0.7 567T
1592309049 0.7 798T
1592309049 0.7 800T
1592309050 0.7 596T
1592309050 0.7 593T
1592309051 0.7 596T
1592309052 0.7 801T
1592309052 0.7 740T
1592309053 0.7 474T
1592309053 0.7 1206T
1592309054 0.7 1207T
1592309055 0.7 1208T
1592309055 0.7 1298T
1592309055 0.7 100T
1592309056 0.7 812T
1592309057 0.7 809T
1592309057 0.7 62T
1592309058 0.7 606T
1592309060 0.7 96T
1592309061 0.7 20T
1592309061 0.7 759T
1592309062 0.7 907T
1592309062 0.7 759T
1592309063 0.7 1340T
1592309063 0.7 325T
1592309063 0.7 324T
1592309064 0.7 582T
1592309065 0.7 915T
1592309065 0.7 1215T
1592309065 0.7 1211T
1592309066 0.7 1234T
1592309067 0.7 1263T
1592309067 0.7 300T
1592309068 0.7 350T
1592309068 0.7 604T
1592309069 0.7 762T
1592309070 0.7 77T
1592309070 0.7 67T
1592309071 0.7 683T
1592309078 0.7 937T
1592309078 0.7 939T
1592309079 0.7 933T
1592309079 0.7 1316T
1592309080 0.7 874T
1592309080 0.7 38T
1592309081 0.7 102T
1592309081 0.7 38T
1592309082 0.7 450T
1592309083 0.7 987T
1592309083 0.7 458T
1592309084 0.7 441T
1592309085 0.7 471T
1592309085 0.7 634T
1592309086 0.7 651T
1592309086 0.7 14T
1592309087 0.7 12T
1592309087 0.7 2T
1592309088 0.7 14T
1592309089 0.7 606T
1592309091 0.7 804T
1592309092 0.7 331T
1592309093 0.7 349T
1592309093 0.7 280T
1592309094 0.7 279T
1592309094 0.7 69T
1592309095 0.7 279T
1592309096 0.7 280T
1592309096 0.7 652T
1592309097 0.7 659T
1592309097 0.7 16T
1592309099 0.7 15T
1592309100 0.7 16T
1592309101 0.7 1148T
1592309102 0.7 1165T
