time noise chunk
1592265316 0.7 1100t
1592265443 0.7 1204T
1592265455 0.7 1200T
1592265457 0.7 1132T
1592265460 0.7 254T
1592265461 0.7 878T
1592265461 0.7 664T
1592265462 0.7 6T
1592265462 0.7 7T
1592265463 0.7 705T
1592265464 0.7 295T
1592265464 0.7 705T
1592265465 0.7 340T
1592265465 0.7 1044T
1592265466 0.7 1045T
1592265466 0.7 1044T
1592265467 0.7 1045T
1592265467 0.7 932T
1592265468 0.7 939T
1592265468 0.7 936T
1592265469 0.7 948T
1592265469 0.7 946T
1592265470 0.7 947T
1592265470 0.7 948T
1592265471 0.7 944T
1592265471 0.7 51T
1592265472 0.7 399T
1592265472 0.7 834T
1592265473 0.7 926T
1592265473 0.7 607T
1592265474 0.7 568T
1592265475 0.7 607T
1592265476 0.7 1192T
1592265476 0.7 788T
1592265477 0.7 1207T
1592265478 0.7 1206T
1592265478 0.7 1205T
1592265479 0.7 1207T
1592265480 0.7 1145T
1592265481 0.7 1263T
1592265481 0.7 1234T
1592265481 0.7 1272T
1592265482 0.7 786T
1592265483 0.7 162T
1592265483 0.7 241T
1592265485 0.7 236T
1592265486 0.7 245T
1592265486 0.7 765T
1592265487 0.7 518T
1592265487 0.7 1031T
1592265487 0.7 869T
1592265488 0.7 1031T
1592265488 0.7 869T
1592265489 0.7 1031T
1592265490 0.7 862T
1592265490 0.7 855T
1592265491 0.7 737T
1592265491 0.7 762T
1592265492 0.7 792T
1592265493 0.7 717T
1592265493 0.7 752T
1592265494 0.7 710T
1592265495 0.7 312T
1592265496 0.7 154T
1592265496 0.7 157T
1592265497 0.7 158T
1592265498 0.7 161T
1592265498 0.7 158T
1592265499 0.7 1116T
1592265500 0.7 1192T
1592265501 0.7 1234T
1592265501 0.7 1301T
1592265502 0.7 1110T
1592265502 0.7 1111T
1592265503 0.7 1110T
1592265504 0.7 1071T
1592265504 0.7 1047T
1592265505 0.7 1046T
1592265505 0.7 1047T
1592265505 0.7 1071T
1592265506 0.7 951T
1592265506 0.7 950T
1592265507 0.7 930T
1592265507 0.7 950T
1592265508 0.7 878T
1592265509 0.7 1236T
1592265510 0.7 963T
1592265511 0.7 1236T
1592265511 0.7 1243T
1592265512 0.7 1218T
1592265513 0.7 237T
1592265514 0.7 1147T
1592265515 0.7 1148T
1592265516 0.7 1162T
1592265516 0.7 1167T
1592265517 0.7 1328T
1592265517 0.7 1325T
1592265518 0.7 1319T
1592265519 0.7 1328T
1592265519 0.7 1319T
1592265520 0.7 1049T
1592265520 0.7 1050T
1592265521 0.7 619T
1592265522 0.7 707T
1592265522 0.7 181T
1592265523 0.7 1110T
