time noise chunk
1592236417 0.7 972t
1592236450 0.7 748T
1592236451 0.7 277T
1592236452 0.7 248T
1592236452 0.7 828T
1592236453 0.7 1318T
1592236454 0.7 827T
1592236455 0.7 1318T
1592236456 0.7 834T
1592236457 0.7 1318T
1592236458 0.7 827T
1592236458 0.7 1318T
1592236459 0.7 827T
1592236460 0.7 736T
1592236461 0.7 1193T
1592236462 0.7 1189T
1592236464 0.7 1201T
1592236465 0.7 1223T
1592236465 0.7 1213T
1592236466 0.7 1000T
1592236467 0.7 913T
1592236468 0.7 810T
1592236468 0.7 1278T
1592236470 0.7 799T
1592236471 0.7 800T
1592236472 0.7 997T
1592236473 0.7 261T
1592236473 0.7 792T
1592236474 0.7 261T
1592236475 0.7 882T
1592236475 0.7 680T
1592236476 0.7 687T
1592236477 0.7 707T
1592236478 0.7 562T
1592236479 0.7 1103T
1592236480 0.7 1108T
1592236481 0.7 1102T
1592236482 0.7 92T
1592236482 0.7 181T
1592236483 0.7 1316T
1592236485 0.7 1315T
1592236485 0.7 100T
1592236487 0.7 623T
1592236488 0.7 890T
1592236489 0.7 668T
1592236490 0.7 562T
1592236491 0.7 278T
1592236493 0.7 1117T
1592236494 0.7 1116T
1592236497 0.7 1117T
1592236499 0.7 1115T
1592236501 0.7 1324T
1592236503 0.7 538T
1592236504 0.7 1299T
1592236506 0.7 81T
1592236507 0.7 77T
1592236508 0.7 75T
1592236510 0.7 907T
1592236512 0.7 1281T
1592236513 0.7 558T
1592236517 0.7 1281T
1592236518 0.7 1156T
1592236519 0.7 159T
1592236520 0.7 160T
1592236523 0.7 1104T
1592236525 0.7 1102T
1592236527 0.7 52T
1592236528 0.7 55T
1592236529 0.7 607T
1592236531 0.7 878T
1592236534 0.7 707T
1592236535 0.7 878T
1592236536 0.7 951T
1592236538 0.7 930T
1592236539 0.7 953T
1592236540 0.7 978T
1592236542 0.7 766T
1592236544 0.7 653T
1592236545 0.7 120T
1592236547 0.7 121T
1592236548 0.7 349T
1592236549 0.7 326T
1592236551 0.7 79T
1592236552 0.7 1168T
1592236553 0.7 1167T
1592236555 0.7 1168T
1592236556 0.7 1167T
1592236556 0.7 1168T
1592236558 0.7 1167T
1592236559 0.7 1168T
1592236560 0.7 1167T
1592236561 0.7 1168T
1592236562 0.7 1167T
1592236563 0.7 1168T
1592236563 0.7 1167T
1592236564 0.7 1168T
1592236565 0.7 1167T
1592236566 0.7 1168T
1592236567 0.7 1148T
1592236571 0.7 719T
1592236572 0.7 1040T
1592236573 0.7 1043T
1592236575 0.7 1040T
1592236576 0.7 1041T
1592236580 0.7 1037T
1592236581 0.7 14T
1592236583 0.7 842T
1592236585 0.7 820T
1592236586 0.7 538T
1592236588 0.7 88T
1592236588 0.7 114T
1592236589 0.7 58T
1592236590 0.7 523T
1592236591 0.7 737T
1592236592 0.7 899T
1592236593 0.7 664T
1592236594 0.7 1076T
1592236594 0.7 1033T
1592236595 0.7 999T
1592236596 0.7 998T
1592236597 0.7 999T
1592236599 0.7 998T
1592236600 0.7 999T
1592236602 0.7 752T
1592236603 0.7 633T
1592236605 0.7 340T
1592236607 0.7 617T
1592236608 0.7 615T
1592236609 0.7 616T
1592236612 0.7 633T
1592236613 0.7 1209T
1592236614 0.7 1210T
1592236616 0.7 1207T
1592236617 0.7 1171T
1592236619 0.7 373T
1592236620 0.7 1278T
1592236622 0.7 116T
1592236625 0.7 1116T
1592236626 0.7 1294T
1592236627 0.7 322T
1592236628 0.7 319T
1592236630 0.7 320T
1592236631 0.7 314T
1592236632 0.7 311T
1592236633 0.7 312T
1592236636 0.7 1120T
1592236638 0.7 1087T
1592236641 0.7 266T
1592236642 0.7 632T
1592236643 0.7 898T
1592236645 0.7 645T
1592236647 0.7 625T
1592236648 0.7 56T
1592236649 0.7 913T
1592236650 0.7 647T
1592236651 0.7 331T
1592236652 0.7 604T
1592236656 0.7 317T
1592236657 0.7 995T
1592236658 0.7 23T
1592236661 0.7 17T
1592236662 0.7 8T
1592236664 0.7 167T
1592236665 0.7 161T
1592236667 0.7 1322T
1592236668 0.7 1324T
1592236669 0.7 847T
1592236670 0.7 848T
1592236675 0.7 1151T
1592236676 0.7 812T
1592236677 0.7 804T
1592236678 0.7 812T
1592236679 0.7 68T
1592236680 0.7 71T
1592236681 0.7 299T
1592236683 0.7 736T
1592236685 0.7 1263T
1592236686 0.7 823T
1592236687 0.7 645T
1592236690 0.7 1170T
1592236692 0.7 1181T
1592236692 0.7 683T
1592236693 0.7 1037T
1592236694 0.7 683T
1592236701 0.7 63T
1592236702 0.7 600T
1592236704 0.7 583T
1592236705 0.7 677T
1592236706 0.7 1335T
1592236707 0.7 773T
1592236709 0.7 1272T
1592236710 0.7 666T
1592236711 0.7 651T
1592236713 0.7 799T
1592236714 0.7 19T
1592236715 0.7 558T
1592236722 0.7 1120T
1592236723 0.7 1122T
1592236725 0.7 1119T
1592236726 0.7 719T
1592236727 0.7 721T
1592236728 0.7 1041T
1592236729 0.7 18T
1592236730 0.7 7T
1592236732 0.7 670T
1592236733 0.7 635T
1592236734 0.7 1336T
1592236735 0.7 1103T
1592236736 0.7 1105T
1592236737 0.7 121T
1592236740 0.7 625T
1592236741 0.7 568T
1592236747 0.7 761T
1592236750 0.7 1163T
1592236751 0.7 912T
1592236752 0.7 98T
1592236753 0.7 569T
1592236754 0.7 91T
1592236755 0.7 606T
1592236756 0.7 556T
1592236757 0.7 736T
1592236759 0.7 553T
1592236760 0.7 346T
1592236761 0.7 553T
1592236762 0.7 346T
1592236763 0.7 1197T
1592236764 0.7 750T
1592236766 0.7 1143T
1592236767 0.7 1263T
1592236769 0.7 545T
1592236770 0.7 362T
1592236771 0.7 361T
1592236772 0.7 362T
1592236773 0.7 351T
1592236774 0.7 806T
1592236775 0.7 807T
1592236777 0.7 806T
1592236778 0.7 603T
1592236779 0.7 805T
1592236781 0.7 775T
1592236782 0.7 626T
1592236784 0.7 332T
1592236785 0.7 1103T
1592236787 0.7 1156T
1592236789 0.7 562T
1592236790 0.7 123T
1592236791 0.7 966T
1592236793 0.7 236T
1592236794 0.7 241T
1592236795 0.7 150T
1592236797 0.7 731T
1592236797 0.7 617T
1592236798 0.7 619T
1592236800 0.7 16T
1592236801 0.7 619T
1592236802 0.7 616T
1592236804 0.7 696T
1592236805 0.7 689T
1592236806 0.7 691T
1592236807 0.7 805T
1592236810 0.7 598T
1592236812 0.7 1156T
1592236813 0.7 1281T
1592236815 0.7 1162T
1592236816 0.7 1167T
1592236818 0.7 1168T
1592236819 0.7 1167T
1592236820 0.7 1330T
1592236821 0.7 611T
1592236822 0.7 683T
1592236825 0.7 237T
1592236826 0.7 306T
1592236827 0.7 310T
1592236829 0.7 913T
1592236831 0.7 310T
1592236832 0.7 307T
1592236833 0.7 786T
1592236836 0.7 1185T
1592236837 0.7 1274T
1592236839 0.7 757T
1592236840 0.7 552T
1592236841 0.7 1340T
1592236842 0.7 972T
1592236843 0.7 970T
1592236844 0.7 1202T
1592236845 0.7 1245T
1592236846 0.7 672T
1592236848 0.7 805T
1592236849 0.7 864T
1592236850 0.7 865T
1592236851 0.7 864T
1592236851 0.7 865T
1592236852 0.7 864T
1592236854 0.7 305T
1592236855 0.7 775T
1592236856 0.7 782T
1592236857 0.7 1215T
1592236860 0.7 1143T
1592236861 0.7 1145T
1592236863 0.7 916T
1592236865 0.7 607T
1592236866 0.7 1143T
1592236868 0.7 1145T
1592236869 0.7 1215T
1592236872 0.7 1166T
1592236873 0.7 1125T
1592236874 0.7 907T
1592236876 0.7 820T
1592236877 0.7 1202T
1592236878 0.7 1109T
1592236879 0.7 108T
1592236881 0.7 174T
1592236882 0.7 279T
1592236883 0.7 688T
1592236885 0.7 1052T
1592236891 0.7 184T
1592236894 0.7 116T
1592236896 0.7 2T
1592236897 0.7 702T
1592236898 0.7 564T
1592236900 0.7 1272T
1592236902 0.7 1156T
1592236903 0.7 914T
1592236904 0.7 957T
1592236906 0.7 914T
1592236907 0.7 1234T
1592236910 0.7 1199T
1592236911 0.7 1041T
1592236912 0.7 796T
1592236913 0.7 661T
1592236914 0.7 710T
1592236916 0.7 704T
1592236919 0.7 857T
1592236920 0.7 1092T
1592236921 0.7 180T
1592236923 0.7 298T
1592236925 0.7 520T
1592236926 0.7 724T
1592236928 0.7 1128T
1592236929 0.7 728T
1592236930 0.7 758T
1592236931 0.7 78T
1592236933 0.7 522T
1592236934 0.7 76T
1592236936 0.7 114T
1592236938 0.7 113T
1592236939 0.7 780T
1592236943 0.7 783T
1592236946 0.7 782T
1592236947 0.7 779T
1592236948 0.7 1263T
1592236955 0.7 1086T
1592236956 0.7 1088T
1592236958 0.7 1086T
1592236959 0.7 1088T
1592236960 0.7 1008T
1592236962 0.7 1083T
1592236963 0.7 1082T
1592236964 0.7 578T
1592236966 0.7 574T
1592236967 0.7 578T
1592236968 0.7 1197T
1592236969 0.7 784T
1592236972 0.7 775T
1592236973 0.7 1164T
1592236974 0.7 1165T
1592236976 0.7 1164T
1592236977 0.7 275T
1592236979 0.7 663T
1592236980 0.7 424T
1592236981 0.7 98T
1592236983 0.7 184T
1592236983 0.7 183T
1592236984 0.7 184T
1592236986 0.7 554T
1592236987 0.7 348T
