time noise chunk
1593692264 0.7 1328t
1593692270 0.7 1319T
1593692271 0.7 1328T
1593692272 0.7 1321T
1593692356 0.7 707T
1593692365 0.7 704T
1593692366 0.7 711T
1593692371 0.7 72T
1593692373 0.7 151T
1593692375 0.7 165T
1593692379 0.7 71T
1593692384 0.7 68T
1593692387 0.7 71T
1593692389 0.7 68T
1593692392 0.7 71T
1593692393 0.7 68T
1593692397 0.7 605T
1593692401 0.7 298T
1593692403 0.7 1328T
1593692405 0.7 1325T
1593692413 0.7 963T
1593692415 0.7 962T
1593692427 0.7 1328T
1593692433 0.7 850T
1593692435 0.7 755T
1593692437 0.7 736T
1593692439 0.7 16T
1593692441 0.7 771T
1593692443 0.7 298T
1593692445 0.7 567T
1593692451 0.7 606T
1593692464 0.7 52T
1593692467 0.7 55T
1593692469 0.7 995T
1593692471 0.7 1333T
1593692472 0.7 1331T
1593692474 0.7 1332T
1593692476 0.7 826T
1593692478 0.7 369T
1593692481 0.7 1126T
1593692483 0.7 1264T
1593692486 0.7 1096T
1593692488 0.7 1103T
1593692491 0.7 1105T
1593692495 0.7 71T
1593692498 0.7 68T
1593692503 0.7 71T
1593692505 0.7 68T
1593692508 0.7 71T
1593692510 0.7 68T
1593692514 0.7 71T
1593692515 0.7 68T
1593692526 0.7 71T
1593692527 0.7 68T
1593692529 0.7 71T
1593692531 0.7 68T
1593692532 0.7 71T
1593692539 0.7 92T
1593692541 0.7 771T
1593692546 0.7 741T
1593692549 0.7 150T
1593692555 0.7 236T
1593692558 0.7 123T
1593692559 0.7 1058T
1593692562 0.7 123T
1593692564 0.7 810T
1593692572 0.7 268T
1593692580 0.7 123T
1593692583 0.7 538T
1593692585 0.7 1295T
1593692589 0.7 66T
1593692597 0.7 72T
1593692602 0.7 123T
1593692606 0.7 271T
1593692609 0.7 303T
1593692612 0.7 1328T
1593692622 0.7 538T
1593692630 0.7 367T
1593692637 0.7 1328T
1593692639 0.7 1319T
1593692642 0.7 1331T
1593692644 0.7 1332T
1593692646 0.7 1328T
1593692647 0.7 72T
1593692651 0.7 1328T
1593692653 0.7 1321T
1593692656 0.7 1319T
1593692657 0.7 1321T
1593692657 0.7 926T
1593692659 0.7 1151T
1593692660 0.7 627T
1593692661 0.7 538T
1593692662 0.7 995T
1593692663 0.7 771T
1593692664 0.7 887T
1593692666 0.7 889T
1593692667 0.7 604T
1593692668 0.7 300T
1593692671 0.7 350T
1593692673 0.7 377T
1593692675 0.7 538T
1593692677 0.7 367T
1593692680 0.7 538T
1593692681 0.7 72T
1593692684 0.7 324T
1593692686 0.7 71T
1593692687 0.7 68T
1593692688 0.7 71T
1593692690 0.7 836T
1593692691 0.7 1120T
1593692692 0.7 312T
1593692693 0.7 295T
1593692694 0.7 711T
1593692696 0.7 935T
1593692696 0.7 934T
1593692697 0.7 935T
1593692697 0.7 934T
1593692698 0.7 931T
1593692704 0.7 938T
1593692705 0.7 939T
1593692707 0.7 947T
1593692709 0.7 937T
1593692710 0.7 259T
1593692712 0.7 1037T
1593692713 0.7 905T
1593692714 0.7 908T
1593692720 0.7 111T
1593692721 0.7 123T
1593692723 0.7 236T
1593692724 0.7 123T
1593692726 0.7 150T
1593692726 0.7 236T
1593692727 0.7 123T
1593692729 0.7 246T
1593692730 0.7 236T
1593692732 0.7 123T
1593692735 0.7 121T
1593692737 0.7 120T
1593692740 0.7 121T
1593692742 0.7 916T
1593692743 0.7 20T
1593692744 0.7 19T
1593692745 0.7 20T
1593692747 0.7 52T
1593692748 0.7 1149T
1593692749 0.7 635T
1593692751 0.7 656T
1593692754 0.7 72T
1593692757 0.7 236T
1593692758 0.7 113T
1593692760 0.7 674T
1593692763 0.7 701T
1593692766 0.7 702T
1593692767 0.7 716T
1593692769 0.7 704T
1593692771 0.7 710T
1593692773 0.7 704T
1593692773 0.7 716T
1593692774 0.7 1249T
1593692776 0.7 1254T
1593692777 0.7 1249T
1593692777 0.7 1254T
1593692778 0.7 1249T
1593692779 0.7 1254T
1593692779 0.7 1249T
1593692781 0.7 1254T
1593692782 0.7 1249T
1593692783 0.7 1242T
1593692785 0.7 1193T
1593692788 0.7 1189T
1593692789 0.7 1201T
1593692790 0.7 1204T
1593692792 0.7 1272T
1593692793 0.7 1201T
1593692796 0.7 1242T
1593692799 0.7 700T
1593692802 0.7 71T
1593692806 0.7 68T
1593692807 0.7 71T
1593692809 0.7 79T
1593692811 0.7 1146T
1593692812 0.7 1157T
1593692814 0.7 1171T
1593692815 0.7 1146T
1593692818 0.7 72T
1593692821 0.7 150T
1593692823 0.7 247T
1593692825 0.7 123T
1593692826 0.7 241T
1593692827 0.7 831T
1593692829 0.7 236T
1593692833 0.7 241T
1593692833 0.7 236T
1593692835 0.7 150T
1593692837 0.7 538T
1593692839 0.7 995T
1593692848 0.7 584T
1593692849 0.7 823T
1593692850 0.7 951T
1593692851 0.7 611T
1593692854 0.7 890T
1593692855 0.7 611T
1593692861 0.7 116T
1593692868 0.7 106T
1593692869 0.7 107T
1593692870 0.7 106T
1593692871 0.7 107T
1593692872 0.7 106T
1593692875 0.7 72T
1593692877 0.7 123T
1593692878 0.7 88T
1593692879 0.7 758T
1593692884 0.7 652T
1593692885 0.7 71T
1593692887 0.7 68T
1593692888 0.7 71T
1593692889 0.7 538T
1593692891 0.7 1117T
1593692893 0.7 1127T
1593692894 0.7 150T
1593692895 0.7 123T
1593692897 0.7 167T
1593692900 0.7 169T
1593692901 0.7 168T
1593692903 0.7 1000T
1593692904 0.7 888T
1593692909 0.7 72T
1593692911 0.7 888T
1593692912 0.7 584T
1593692914 0.7 917T
1593692918 0.7 1031T
1593692919 0.7 1115T
1593692920 0.7 159T
1593692923 0.7 71T
1593692925 0.7 68T
1593692926 0.7 71T
1593692927 0.7 68T
1593692928 0.7 71T
1593692929 0.7 1137T
1593692930 0.7 1136T
1593692937 0.7 1050T
1593692949 0.7 888T
1593692951 0.7 598T
1593692953 0.7 674T
1593692955 0.7 996T
1593692957 0.7 609T
1593692959 0.7 71T
1593692960 0.7 68T
1593692962 0.7 71T
1593692963 0.7 68T
1593692964 0.7 71T
1593692966 0.7 68T
1593692968 0.7 71T
1593692971 0.7 68T
1593692973 0.7 71T
1593692974 0.7 68T
1593692975 0.7 71T
1593692976 0.7 72T
1593692979 0.7 271T
1593692983 0.7 270T
1593692983 0.7 269T
1593692985 0.7 271T
1593692989 0.7 1328T
1593692992 0.7 1321T
1593692994 0.7 1328T
1593692995 0.7 1230T
1593692997 0.7 1263T
1593692999 0.7 995T
1593693001 0.7 633T
1593693002 0.7 247T
1593693005 0.7 72T
1593693013 0.7 684T
1593693014 0.7 72T
1593693018 0.7 888T
1593693019 0.7 791T
1593693021 0.7 1215T
1593693023 0.7 1208T
1593693024 0.7 792T
1593693025 0.7 409T
1593693026 0.7 857T
1593693030 0.7 862T
1593693033 0.7 1031T
1593693034 0.7 869T
1593693035 0.7 1031T
1593693037 0.7 869T
1593693038 0.7 1031T
1593693039 0.7 1322T
1593693040 0.7 1115T
1593693042 0.7 1338T
1593693044 0.7 1066T
1593693047 0.7 1111T
1593693051 0.7 1328T
1593693054 0.7 824T
1593693058 0.7 588T
1593693061 0.7 1328T
1593693062 0.7 1321T
1593693065 0.7 1325T
1593693066 0.7 1319T
1593693067 0.7 1321T
1593693070 0.7 1328T
1593693072 0.7 834T
1593693073 0.7 102T
1593693075 0.7 104T
1593693076 0.7 1260T
1593693077 0.7 734T
1593693077 0.7 250T
1593693078 0.7 868T
1593693079 0.7 866T
1593693080 0.7 867T
1593693081 0.7 868T
1593693083 0.7 249T
1593693085 0.7 71T
1593693087 0.7 68T
1593693087 0.7 71T
1593693088 0.7 68T
1593693092 0.7 71T
1593693093 0.7 68T
1593693094 0.7 71T
1593693095 0.7 68T
1593693097 0.7 71T
1593693099 0.7 68T
1593693100 0.7 71T
1593693101 0.7 926T
1593693102 0.7 836T
1593693105 0.7 1143T
1593693108 0.7 1149T
1593693109 0.7 1180T
1593693112 0.7 1146T
1593693114 0.7 72T
1593693115 0.7 538T
1593693119 0.7 536T
1593693121 0.7 372T
1593693123 0.7 542T
1593693125 0.7 1216T
1593693126 0.7 72T
1593693129 0.7 538T
1593693132 0.7 1328T
1593693134 0.7 956T
1593693137 0.7 72T
1593693140 0.7 1328T
1593693142 0.7 1330T
