time noise chunk
1594024662 0.7 1328t
1594024667 0.7 743T
1594024670 0.7 31T
1594024719 0.7 774T
1594024770 0.7 994T
1594024772 0.7 799T
1594024773 0.7 800T
1594024775 0.7 100T
1594024777 0.7 888T
1594024779 0.7 799T
1594024782 0.7 797T
1594024783 0.7 801T
1594024783 0.7 298T
1594024784 0.7 91T
1594024785 0.7 58T
1594024786 0.7 538T
1594024787 0.7 843T
1594024788 0.7 538T
1594024788 0.7 840T
1594024789 0.7 842T
1594024789 0.7 14T
1594024791 0.7 1151T
1594024791 0.7 750T
1594024792 0.7 1151T
1594024793 0.7 606T
1594024793 0.7 750T
1594024794 0.7 1197T
1594024795 0.7 578T
1594024796 0.7 636T
1594024796 0.7 793T
1594024797 0.7 1336T
1594024797 0.7 159T
1594024799 0.7 152T
1594024801 0.7 159T
1594024802 0.7 538T
1594024803 0.7 542T
1594024804 0.7 1198T
1594024806 0.7 1328T
1594024806 0.7 827T
1594024807 0.7 1318T
1594024807 0.7 835T
1594024808 0.7 834T
1594024809 0.7 1207T
1594024809 0.7 1199T
1594024810 0.7 1228T
1594024811 0.7 1171T
1594024811 0.7 1280T
1594024812 0.7 1146T
1594024813 0.7 1328T
1594024814 0.7 1325T
1594024814 0.7 1328T
1594024815 0.7 1319T
1594024816 0.7 1325T
1594024817 0.7 1328T
1594024817 0.7 925T
1594024819 0.7 1328T
1594024820 0.7 1325T
1594024820 0.7 1321T
1594024822 0.7 1328T
1594024823 0.7 833T
1594024823 0.7 1118T
1594024825 0.7 1241T
1594024825 0.7 750T
1594024827 0.7 1112T
1594024828 0.7 1328T
1594024829 0.7 1321T
1594024831 0.7 1319T
1594024832 0.7 538T
1594024833 0.7 1267T
1594024834 0.7 538T
1594024835 0.7 817T
1594024836 0.7 673T
1594024836 0.7 1217T
1594024836 0.7 1218T
1594024837 0.7 1217T
1594024837 0.7 1242T
1594024838 0.7 538T
1594024839 0.7 371T
1594024840 0.7 1032T
1594024841 0.7 538T
1594024841 0.7 1115T
1594024842 0.7 629T
1594024845 0.7 656T
1594024845 0.7 1193T
1594024846 0.7 292T
1594024846 0.7 797T
1594024847 0.7 801T
1594024848 0.7 567T
1594024849 0.7 32T
1594024849 0.7 1197T
1594024850 0.7 1130T
1594024850 0.7 538T
1594024851 0.7 994T
1594024852 0.7 342T
1594024853 0.7 1242T
1594024853 0.7 1216T
1594024855 0.7 1328T
1594024855 0.7 538T
1594024857 0.7 773T
1594024857 0.7 78T
1594024858 0.7 868T
1594024859 0.7 866T
1594024860 0.7 81T
1594024861 0.7 791T
1594024862 0.7 1328T
1594024862 0.7 1319T
1594024863 0.7 1260T
1594024867 0.7 103T
1594024869 0.7 102T
1594024872 0.7 1328T
1594024873 0.7 1319T
1594024873 0.7 1328T
1594024875 0.7 538T
1594024875 0.7 840T
1594024876 0.7 842T
1594024879 0.7 164T
1594024881 0.7 1328T
1594024882 0.7 1321T
1594024884 0.7 1143T
1594024885 0.7 3T
1594024886 0.7 1242T
1594024888 0.7 33T
1594024890 0.7 538T
1594024890 0.7 773T
1594024903 0.7 774T
1594024903 0.7 772T
1594024903 0.7 773T
1594024908 0.7 538T
1594024910 0.7 542T
1594024911 0.7 1102T
1594024912 0.7 895T
1594024915 0.7 160T
1594024919 0.7 340T
1594024921 0.7 73T
1594024922 0.7 238T
1594024924 0.7 933T
1594024925 0.7 935T
1594024926 0.7 943T
1594024928 0.7 337T
1594024932 0.7 1245T
1594024933 0.7 538T
1594024933 0.7 1328T
1594024936 0.7 1190T
1594024936 0.7 1237T
1594024937 0.7 1135T
1594024938 0.7 1212T
1594024942 0.7 1207T
1594024942 0.7 1215T
1594024946 0.7 1207T
1594024957 0.7 896T
1594024957 0.7 546T
1594024964 0.7 1143T
1594024967 0.7 1263T
1594024968 0.7 1143T
1594024971 0.7 1145T
1594024971 0.7 1228T
