time noise chunk
1593737895 0.7 538t
1593737905 0.7 994T
1593737910 0.7 670T
1593738319 0.7 836T
1593738404 0.7 1217T
1593738430 0.7 1194T
1593738585 0.7 1052T
1593738596 0.7 704T
1593738609 0.7 711T
1593738610 0.7 1334T
1593738614 0.7 886T
1593738614 0.7 291T
1593738616 0.7 289T
1593738617 0.7 522T
1593738621 0.7 538T
1593738623 0.7 120T
1593738629 0.7 51T
1593738631 0.7 27T
1593738632 0.7 1060T
1593738633 0.7 266T
1593738634 0.7 761T
1593738640 0.7 970T
1593738642 0.7 113T
1593738646 0.7 91T
1593738649 0.7 733T
1593738651 0.7 574T
1593738654 0.7 538T
1593738655 0.7 1324T
1593738656 0.7 1115T
1593738660 0.7 1181T
1593738664 0.7 1186T
1593738666 0.7 1185T
1593738667 0.7 1274T
1593738668 0.7 1185T
1593738670 0.7 538T
1593738672 0.7 796T
1593738675 0.7 523T
1593738681 0.7 111T
1593738702 0.7 1281T
1593738708 0.7 1172T
1593738720 0.7 912T
1593738723 0.7 538T
1593738724 0.7 366T
1593738725 0.7 517T
1593738727 0.7 538T
1593738728 0.7 369T
1593738729 0.7 372T
1593738731 0.7 536T
1593738732 0.7 542T
1593738738 0.7 538T
1593738742 0.7 1075T
1593738744 0.7 993T
1593738747 0.7 321T
1593738749 0.7 322T
1593738750 0.7 354T
1593738752 0.7 355T
1593738753 0.7 354T
1593738756 0.7 266T
1593738758 0.7 1083T
1593738760 0.7 1082T
1593738766 0.7 1083T
1593738771 0.7 1082T
1593738777 0.7 998T
1593738778 0.7 1000T
1593738784 0.7 52T
1593738785 0.7 55T
1593738790 0.7 1243T
1593738797 0.7 629T
1593738799 0.7 68T
1593738800 0.7 71T
1593738801 0.7 68T
1593738802 0.7 121T
1593738804 0.7 150T
1593738805 0.7 236T
1593738807 0.7 538T
1593738809 0.7 1032T
1593738809 0.7 723T
1593738811 0.7 755T
1593738812 0.7 736T
1593738821 0.7 834T
1593738828 0.7 827T
1593738831 0.7 826T
1593738840 0.7 834T
1593738841 0.7 179T
1593738842 0.7 657T
1593738843 0.7 664T
1593738852 0.7 594T
1593738856 0.7 1207T
1593738857 0.7 1279T
1593738863 0.7 625T
1593738865 0.7 1279T
1593738867 0.7 538T
1593738868 0.7 1319T
1593738874 0.7 1332T
1593738877 0.7 1121T
1593738878 0.7 770T
1593738883 0.7 1143T
1593738887 0.7 315T
1593738888 0.7 322T
1593738896 0.7 779T
1593738900 0.7 303T
1593738902 0.7 654T
1593738904 0.7 886T
1593738906 0.7 978T
1593738910 0.7 1180T
1593738911 0.7 1181T
1593738926 0.7 935T
1593738930 0.7 1093T
1593738931 0.7 1089T
1593738933 0.7 1090T
1593738934 0.7 1294T
1593738938 0.7 19T
1593738939 0.7 538T
1593738943 0.7 1101T
1593738946 0.7 86T
1593738949 0.7 538T
1593738952 0.7 542T
1593738953 0.7 538T
1593738957 0.7 367T
1593738959 0.7 538T
1593738965 0.7 1262T
1593738971 0.7 1230T
1593738974 0.7 538T
1593738979 0.7 1284T
1593738980 0.7 1285T
1593738982 0.7 538T
1593738985 0.7 1116T
1593738999 0.7 1117T
1593739001 0.7 1115T
1593739003 0.7 333T
1593739008 0.7 184T
1593739012 0.7 1156T
1593739026 0.7 54T
1593739030 0.7 606T
1593739032 0.7 351T
1593739035 0.7 362T
1593739036 0.7 1145T
1593739038 0.7 626T
1593739042 0.7 728T
1593739044 0.7 1280T
1593739045 0.7 538T
1593739047 0.7 236T
1593739048 0.7 726T
1593739052 0.7 709T
1593739061 0.7 303T
1593739063 0.7 538T
1593739067 0.7 365T
1593739071 0.7 538T
1593739073 0.7 1070T
1593739074 0.7 1056T
1593739075 0.7 1070T
1593739076 0.7 538T
1593739079 0.7 367T
1593739082 0.7 517T
1593739083 0.7 1202T
1593739087 0.7 1245T
1593739089 0.7 390T
1593739092 0.7 538T
1593739092 0.7 371T
1593739095 0.7 1144T
1593739097 0.7 1142T
1593739100 0.7 538T
1593739101 0.7 1117T
1593739102 0.7 52T
1593739105 0.7 55T
1593739111 0.7 52T
1593739113 0.7 607T
1593739114 0.7 55T
1593739121 0.7 1128T
1593739127 0.7 51T
1593739128 0.7 538T
1593739132 0.7 1331T
1593739133 0.7 1332T
1593739135 0.7 780T
1593739139 0.7 1248T
1593739140 0.7 1212T
1593739143 0.7 52T
1593739150 0.7 630T
1593739152 0.7 887T
1593739153 0.7 1215T
1593739159 0.7 915T
1593739162 0.7 1262T
1593739163 0.7 1230T
1593739164 0.7 1186T
1593739165 0.7 1170T
1593739166 0.7 1146T
1593739167 0.7 1148T
1593739168 0.7 720T
1593739170 0.7 781T
1593739171 0.7 538T
1593739172 0.7 1216T
1593739176 0.7 1242T
1593739178 0.7 801T
1593739181 0.7 238T
1593739182 0.7 927T
1593739183 0.7 1265T
1593739184 0.7 16T
1593739185 0.7 972T
1593739188 0.7 113T
1593739189 0.7 699T
1593739194 0.7 657T
1593739197 0.7 733T
1593739200 0.7 538T
1593739201 0.7 994T
1593739201 0.7 1103T
1593739208 0.7 704T
1593739209 0.7 716T
1593739211 0.7 711T
1593739214 0.7 538T
1593739216 0.7 994T
1593739217 0.7 686T
1593739224 0.7 664T
1593739226 0.7 1334T
1593739227 0.7 711T
1593739235 0.7 538T
1593739238 0.7 820T
1593739241 0.7 840T
1593739245 0.7 538T
1593739247 0.7 369T
1593739249 0.7 634T
1593739251 0.7 538T
1593739252 0.7 367T
1593739259 0.7 538T
1593739260 0.7 236T
1593739264 0.7 150T
1593739271 0.7 538T
1593739273 0.7 371T
1593739276 0.7 131T
1593739280 0.7 538T
1593739282 0.7 367T
1593739283 0.7 1230T
1593739284 0.7 1231T
1593739287 0.7 1227T
1593739289 0.7 1233T
1593739292 0.7 789T
1593739295 0.7 900T
1593739296 0.7 904T
1593739297 0.7 900T
1593739300 0.7 1101T
1593739302 0.7 1098T
1593739305 0.7 538T
1593739307 0.7 371T
1593739308 0.7 1216T
1593739312 0.7 1319T
1593739325 0.7 1181T
1593739326 0.7 1180T
1593739327 0.7 1179T
1593740354 0.7 1180T
