time noise chunk
1592372552 0.7 1064t
1592372558 0.7 320T
1592372558 0.7 1147T
1592372560 0.7 14T
1592372567 0.7 163T
1592372567 0.7 1239T
1592372568 0.7 292T
1592372572 0.7 337T
1592372572 0.7 962T
1592372573 0.7 707T
1592372574 0.7 1041T
1592372575 0.7 1132T
1592372576 0.7 1234T
1592372577 0.7 729T
1592372579 0.7 879T
1592372580 0.7 773T
1592372582 0.7 1047T
1592372584 0.7 1330T
1592372589 0.7 1230T
1592372590 0.7 558T
1592372591 0.7 1278T
1592372593 0.7 313T
1592372595 0.7 1165T
1592372596 0.7 1156T
1592372598 0.7 1104T
1592372598 0.7 1228T
1592372599 0.7 1263T
1592372601 0.7 387T
1592372603 0.7 771T
1592372603 0.7 1008T
1592372605 0.7 114T
1592372608 0.7 1211T
1592372609 0.7 395T
1592372611 0.7 1099T
1592372613 0.7 52T
1592372614 0.7 657T
1592372616 0.7 322T
1592372617 0.7 715T
1592372618 0.7 1040T
1592372619 0.7 1192T
1592372620 0.7 72T
1592372623 0.7 794T
1592372624 0.7 1329T
1592372626 0.7 1267T
1592372629 0.7 1145T
1592372630 0.7 1318T
1592372633 0.7 1115T
1592372634 0.7 1039T
1592372635 0.7 568T
1592372636 0.7 1240T
1592372638 0.7 114T
1592372639 0.7 611T
1592372640 0.7 750T
1592372641 0.7 48T
1592372643 0.7 808T
1592372644 0.7 1185T
1592372646 0.7 616T
1592372647 0.7 780T
1592372648 0.7 762T
1592372649 0.7 361T
1592372651 0.7 863T
1592372652 0.7 733T
1592372653 0.7 67T
1592372656 0.7 683T
1592372658 0.7 294T
1592372659 0.7 105T
1592372661 0.7 1248T
1592372662 0.7 705T
1592372664 0.7 887T
1592372667 0.7 607T
1592372668 0.7 150T
1592372670 0.7 741T
1592372672 0.7 807T
1592372674 0.7 367T
1592372676 0.7 1197T
1592372678 0.7 5T
1592372680 0.7 745T
1592372682 0.7 1126T
1592372683 0.7 899T
1592372685 0.7 980T
1592372687 0.7 1241T
1592372689 0.7 167T
1592372690 0.7 45T
1592372692 0.7 154T
1592372694 0.7 773T
1592372695 0.7 1045T
1592372697 0.7 633T
1592372698 0.7 1066T
1592372699 0.7 629T
1592372701 0.7 858T
1592372703 0.7 96T
1592372703 0.7 562T
1592372706 0.7 268T
1592372707 0.7 794T
1592372708 0.7 1274T
1592372709 0.7 1058T
1592372710 0.7 786T
1592372711 0.7 751T
1592372712 0.7 687T
1592372713 0.7 1145T
1592372717 0.7 1039T
1592372719 0.7 558T
1592372723 0.7 827T
1592372725 0.7 999T
1592372727 0.7 78T
1592372728 0.7 732T
1592372730 0.7 660T
1592372731 0.7 905T
1592372733 0.7 1243T
1592372734 0.7 1053T
1592372736 0.7 374T
1592372739 0.7 1145T
1592372742 0.7 1160T
1592372743 0.7 102T
1592372744 0.7 879T
1592372745 0.7 594T
1592372747 0.7 1317T
1592372748 0.7 821T
1592372749 0.7 845T
1592372751 0.7 929T
1592372752 0.7 598T
1592372753 0.7 1133T
1592372756 0.7 1315T
1592372757 0.7 1050T
1592372759 0.7 1319T
1592372760 0.7 1101T
1592372762 0.7 572T
1592372765 0.7 767T
1592372767 0.7 1211T
1592372769 0.7 1103T
1592372770 0.7 92T
1592372773 0.7 817T
1592372777 0.7 1044T
1592372779 0.7 355T
1592372782 0.7 1033T
1592372784 0.7 1145T
1592372787 0.7 549T
1592372789 0.7 88T
1592372791 0.7 77T
1592372794 0.7 1110T
1592372798 0.7 659T
1592372800 0.7 661T
1592372802 0.7 267T
1592372805 0.7 789T
1592372807 0.7 555T
1592372810 0.7 733T
1592372811 0.7 84T
1592372815 0.7 706T
1592372819 0.7 1332T
1592372823 0.7 1172T
1592372826 0.7 735T
1592372828 0.7 877T
1592372831 0.7 111T
1592372835 0.7 1275T
1592372839 0.7 626T
1592372840 0.7 186T
1592372843 0.7 1296T
1592372844 0.7 1340T
1592372846 0.7 56T
1592372849 0.7 731T
1592372850 0.7 272T
1592372853 0.7 987T
1592372854 0.7 300T
1592372856 0.7 578T
1592372857 0.7 1162T
1592372860 0.7 1204T
1592372863 0.7 1197T
1592372865 0.7 15T
1592372868 0.7 25T
1592372871 0.7 116T
1592372874 0.7 810T
1592372876 0.7 696T
1592372877 0.7 1044T
1592372879 0.7 82T
1592372881 0.7 684T
1592372883 0.7 594T
1592372884 0.7 710T
1592372886 0.7 1326T
1592372888 0.7 100T
1592372889 0.7 349T
1592372892 0.7 326T
1592372893 0.7 1259T
1592372897 0.7 611T
1592372898 0.7 1096T
1592372900 0.7 330T
1592372902 0.7 440T
1592372903 0.7 245T
1592372906 0.7 1010T
1592372909 0.7 1330T
1592372910 0.7 984T
1592372912 0.7 1329T
1592372914 0.7 770T
1592372917 0.7 787T
1592372919 0.7 680T
1592372921 0.7 792T
1592372923 0.7 1151T
1592372924 0.7 575T
1592372927 0.7 879T
1592372929 0.7 325T
1592372932 0.7 772T
1592372933 0.7 1215T
1592372935 0.7 96T
1592372937 0.7 1328T
1592372939 0.7 1092T
1592372941 0.7 33T
1592372943 0.7 1048T
1592372945 0.7 1336T
1592372947 0.7 1323T
1592372949 0.7 1138T
1592372951 0.7 717T
1592372953 0.7 184T
1592372955 0.7 79T
1592372957 0.7 805T
1592372960 0.7 341T
1592372962 0.7 80T
1592372964 0.7 1210T
1592372967 0.7 152T
1592372968 0.7 1164T
1592372970 0.7 1139T
1592372971 0.7 157T
1592372974 0.7 249T
1592372976 0.7 907T
1592372979 0.7 659T
1592372981 0.7 554T
1592372984 0.7 1212T
1592372986 0.7 769T
1592372988 0.7 1031T
1592372989 0.7 116T
1592372991 0.7 1223T
1592372993 0.7 275T
1592372995 0.7 308T
1592372997 0.7 929T
1592372999 0.7 621T
1592373001 0.7 305T
1592373003 0.7 783T
1592373005 0.7 651T
1592373005 0.7 976T
1592373007 0.7 266T
1592373008 0.7 108T
1592373010 0.7 167T
1592373012 0.7 14T
1592373015 0.7 1264T
1592373018 0.7 446T
1592373019 0.7 546T
1592373022 0.7 1234T
1592373024 0.7 667T
1592373025 0.7 177T
1592373026 0.7 312T
1592373028 0.7 618T
1592373029 0.7 93T
1592373031 0.7 276T
1592373033 0.7 295T
1592373035 0.7 268T
1592373037 0.7 598T
1592373038 0.7 633T
1592373040 0.7 1101T
1592373042 0.7 942T
1592373044 0.7 1259T
1592373046 0.7 1225T
1592373048 0.7 30T
1592373050 0.7 722T
1592373054 0.7 584T
1592373056 0.7 746T
1592373058 0.7 1010T
1592373059 0.7 780T
1592373061 0.7 1204T
1592373063 0.7 720T
1592373067 0.7 1147T
1592373069 0.7 835T
1592373071 0.7 941T
1592373073 0.7 731T
1592373075 0.7 1052T
1592373076 0.7 526T
1592373078 0.7 1152T
1592373080 0.7 1324T
1592373083 0.7 553T
1592373084 0.7 10T
1592373085 0.7 665T
1592373088 0.7 82T
1592373089 0.7 561T
1592373091 0.7 878T
1592373092 0.7 288T
1592373094 0.7 108T
1592373096 0.7 518T
1592373097 0.7 645T
1592373098 0.7 80T
1592373100 0.7 661T
1592373100 0.7 1057T
1592373102 0.7 760T
1592373103 0.7 1204T
1592373104 0.7 523T
1592373106 0.7 589T
1592373106 0.7 735T
1592373109 0.7 1157T
1592373111 0.7 584T
1592373112 0.7 8T
1592373114 0.7 239T
1592373114 0.7 100T
1592373117 0.7 1158T
1592373119 0.7 1012T
1592373120 0.7 1209T
1592373123 0.7 32T
1592373125 0.7 591T
1592373127 0.7 925T
1592373128 0.7 661T
1592373130 0.7 10T
1592373132 0.7 638T
1592373133 0.7 1264T
1592373135 0.7 980T
1592373138 0.7 848T
1592373139 0.7 1207T
1592373141 0.7 607T
1592373142 0.7 777T
1592373144 0.7 1272T
1592373144 0.7 1142T
1592373146 0.7 966T
1592373147 0.7 843T
1592373148 0.7 441T
1592373149 0.7 289T
1592373151 0.7 1294T
1592373152 0.7 600T
1592373154 0.7 113T
1592373156 0.7 610T
1592373157 0.7 592T
1592373158 0.7 1099T
1592373160 0.7 1197T
1592373163 0.7 645T
1592373164 0.7 722T
1592373165 0.7 321T
1592373167 0.7 771T
1592373168 0.7 315T
1592373169 0.7 1116T
1592373171 0.7 345T
1592373172 0.7 1041T
1592373174 0.7 525T
1592373176 0.7 158T
1592373179 0.7 1111T
1592373181 0.7 694T
1592373183 0.7 1194T
1592373186 0.7 927T
1592373189 0.7 1155T
1592373191 0.7 1200T
1592373192 0.7 5T
1592373193 0.7 1133T
1592373194 0.7 317T
1592373195 0.7 31T
1592373197 0.7 606T
1592373199 0.7 100T
1592373202 0.7 558T
1592373204 0.7 104T
1592373205 0.7 267T
1592373207 0.7 616T
1592373210 0.7 23T
1592373211 0.7 1330T
1592373213 0.7 251T
1592373214 0.7 870T
1592373216 0.7 92T
1592373217 0.7 1216T
1592373220 0.7 1122T
1592373221 0.7 929T
1592373222 0.7 1058T
1592373223 0.7 736T
1592373224 0.7 568T
1592373225 0.7 1062T
1592373228 0.7 1213T
1592373229 0.7 1230T
1592373230 0.7 38T
1592373232 0.7 847T
1592373234 0.7 154T
1592373235 0.7 1105T
1592373239 0.7 777T
1592373240 0.7 634T
1592373242 0.7 409T
1592373244 0.7 631T
1592373245 0.7 1104T
1592373249 0.7 847T
1592373251 0.7 612T
1592373252 0.7 1272T
1592373254 0.7 97T
1592373255 0.7 178T
1592373257 0.7 688T
1592373259 0.7 29T
1592373260 0.7 647T
1592373262 0.7 1080T
1592373264 0.7 1156T
1592373266 0.7 546T
1592373267 0.7 360T
1592373268 0.7 630T
1592373270 0.7 614T
1592373271 0.7 890T
1592373272 0.7 100T
1592373276 0.7 607T
1592373277 0.7 1054T
1592373279 0.7 1007T
1592373280 0.7 1323T
1592373284 0.7 14T
1592373286 0.7 445T
1592373287 0.7 374T
1592373288 0.7 317T
1592373290 0.7 1053T
1592373292 0.7 568T
1592373294 0.7 291T
1592373297 0.7 578T
1592373299 0.7 625T
1592373301 0.7 1211T
1592373303 0.7 57T
1592373306 0.7 1149T
1592373307 0.7 134T
1592373308 0.7 561T
1592373310 0.7 762T
1592373312 0.7 1136T
1592373314 0.7 790T
1592373315 0.7 562T
1592373317 0.7 972T
1592373319 0.7 834T
1592373320 0.7 764T
1592373321 0.7 683T
1592373322 0.7 1115T
1592373323 0.7 14T
1592373324 0.7 670T
1592373325 0.7 1212T
1592373327 0.7 246T
1592373331 0.7 547T
1592373332 0.7 333T
1592373334 0.7 247T
1592373335 0.7 276T
1592373337 0.7 1127T
1592373338 0.7 1079T
1592373340 0.7 867T
1592373341 0.7 1079T
1592373342 0.7 186T
1592373343 0.7 167T
1592373344 0.7 1126T
1592373347 0.7 1215T
1592373349 0.7 374T
1592373350 0.7 369T
1592373352 0.7 641T
1592373354 0.7 584T
1592373355 0.7 1132T
1592373356 0.7 558T
1592373357 0.7 950T
1592373359 0.7 986T
1592373361 0.7 1194T
1592373364 0.7 623T
1592373365 0.7 1236T
1592373368 0.7 568T
1592373370 0.7 1166T
1592373371 0.7 1295T
1592373372 0.7 736T
1592373373 0.7 696T
1592373374 0.7 681T
1592373376 0.7 355T
1592373377 0.7 261T
1592373379 0.7 669T
1592373380 0.7 938T
1592373382 0.7 7T
1592373383 0.7 296T
1592373384 0.7 1181T
1592373385 0.7 1272T
1592373386 0.7 1041T
1592373388 0.7 264T
1592373389 0.7 105T
1592373391 0.7 801T
1592373393 0.7 89T
1592373393 0.7 1033T
1592373396 0.7 98T
1592373399 0.7 1284T
1592373402 0.7 1330T
1592373404 0.7 62T
1592373405 0.7 54T
1592373407 0.7 150T
1592373409 0.7 238T
1592373412 0.7 1329T
1592373413 0.7 324T
1592373415 0.7 247T
1592373417 0.7 1151T
1592373418 0.7 34T
1592373421 0.7 279T
1592373423 0.7 568T
1592373425 0.7 1171T
1592373428 0.7 1328T
1592373432 0.7 819T
1592373433 0.7 1332T
1592373434 0.7 1274T
1592373436 0.7 794T
1592373438 0.7 606T
1592373439 0.7 1121T
1592373443 0.7 784T
1592373446 0.7 34T
1592373448 0.7 1274T
1592373449 0.7 896T
1592373451 0.7 17T
1592373452 0.7 631T
1592373454 0.7 538T
1592373456 0.7 621T
1592373458 0.7 56T
