time noise chunk
1592380793 0.7 237t
1592380798 0.7 1036T
1592380864 0.7 807T
1592380925 0.7 1258T
1592380929 0.7 819T
1592380962 0.7 978T
1592380963 0.7 10T
1592380964 0.7 571T
1592380965 0.7 853T
1592380967 0.7 114T
1592380969 0.7 523T
1592380971 0.7 1145T
1592380972 0.7 16T
1592380976 0.7 1191T
1592380977 0.7 765T
1592380980 0.7 823T
1592380982 0.7 912T
1592380985 0.7 606T
1592380990 0.7 345T
1592380992 0.7 948T
1592380993 0.7 888T
1592380995 0.7 316T
1592380998 0.7 91T
1592381000 0.7 809T
1592381001 0.7 730T
1592381003 0.7 75T
1592381005 0.7 785T
1592381008 0.7 1103T
1592381010 0.7 1265T
1592381012 0.7 896T
1592381015 0.7 1162T
1592381017 0.7 847T
1592381019 0.7 707T
1592381021 0.7 295T
1592381023 0.7 1321T
1592381025 0.7 851T
1592381028 0.7 1115T
1592381030 0.7 929T
1592381033 0.7 1002T
1592381036 0.7 1050T
1592381037 0.7 1173T
1592381039 0.7 1198T
1592381042 0.7 913T
1592381044 0.7 303T
1592381047 0.7 934T
1592381048 0.7 292T
1592381049 0.7 1316T
1592381052 0.7 458T
1592381054 0.7 1126T
1592381056 0.7 17T
1592381057 0.7 929T
1592381058 0.7 121T
1592381060 0.7 340T
1592381063 0.7 240T
1592381065 0.7 1167T
1592381068 0.7 548T
1592381070 0.7 312T
1592381072 0.7 1257T
1592381074 0.7 1218T
1592381074 0.7 12T
1592381078 0.7 59T
1592381082 0.7 31T
1592381085 0.7 1260T
1592381087 0.7 181T
1592381091 0.7 771T
1592381093 0.7 410T
1592381095 0.7 1123T
1592381097 0.7 581T
1592381098 0.7 759T
1592381100 0.7 713T
1592381102 0.7 1060T
1592381104 0.7 877T
1592381106 0.7 1316T
1592381108 0.7 1151T
1592381111 0.7 582T
1592381113 0.7 1052T
1592381116 0.7 458T
1592381118 0.7 1319T
1592381120 0.7 1259T
1592381122 0.7 1215T
1592381125 0.7 1332T
1592381127 0.7 597T
1592381131 0.7 1041T
1592381133 0.7 300T
1592381136 0.7 630T
1592381140 0.7 14T
1592381143 0.7 150T
1592381145 0.7 1296T
1592381146 0.7 1259T
1592381148 0.7 353T
1592381150 0.7 518T
1592381154 0.7 1001T
1592381156 0.7 1165T
1592381158 0.7 1330T
1592381161 0.7 1316T
1592381162 0.7 927T
1592381164 0.7 309T
1592381166 0.7 542T
1592381168 0.7 1320T
1592381169 0.7 1033T
1592381172 0.7 1133T
1592381173 0.7 1144T
1592381176 0.7 1103T
1592381178 0.7 1093T
1592381181 0.7 101T
1592381184 0.7 571T
1592381186 0.7 799T
1592381190 0.7 72T
1592381192 0.7 682T
1592381195 0.7 330T
1592381197 0.7 161T
1592381199 0.7 888T
1592381202 0.7 1116T
1592381205 0.7 363T
1592381207 0.7 1156T
1592381211 0.7 562T
1592381214 0.7 518T
1592381216 0.7 899T
1592381218 0.7 797T
1592381221 0.7 890T
1592381222 0.7 681T
1592381226 0.7 850T
1592381229 0.7 750T
1592381232 0.7 1229T
1592381234 0.7 638T
1592381235 0.7 1280T
1592381236 0.7 317T
1592381238 0.7 1296T
1592381240 0.7 307T
1592381241 0.7 983T
1592381242 0.7 711T
1592381245 0.7 625T
1592381246 0.7 623T
1592381250 0.7 767T
1592381254 0.7 1338T
1592381256 0.7 1005T
1592381257 0.7 917T
1592381259 0.7 1274T
1592381261 0.7 694T
1592381263 0.7 1248T
1592381269 0.7 1081T
1592381271 0.7 1140T
1592381272 0.7 558T
1592381275 0.7 325T
1592381277 0.7 293T
1592381278 0.7 32T
1592381280 0.7 16T
1592381281 0.7 965T
1592381284 0.7 756T
1592381285 0.7 706T
1592381289 0.7 7T
1592381291 0.7 607T
1592381294 0.7 273T
1592381295 0.7 720T
1592381297 0.7 1281T
1592381301 0.7 1088T
1592381303 0.7 616T
1592381305 0.7 89T
1592381307 0.7 261T
1592381310 0.7 161T
1592381313 0.7 401T
1592381315 0.7 619T
1592381316 0.7 312T
1592381318 0.7 627T
1592381321 0.7 686T
1592381323 0.7 1092T
1592381325 0.7 874T
1592381328 0.7 696T
1592381331 0.7 917T
1592381335 0.7 1330T
1592381336 0.7 1065T
1592381338 0.7 1263T
1592381343 0.7 1205T
1592381345 0.7 800T
1592381347 0.7 964T
1592381349 0.7 905T
1592381350 0.7 1199T
1592381352 0.7 1296T
1592381354 0.7 331T
1592381355 0.7 574T
1592381358 0.7 608T
1592381363 0.7 681T
1592381364 0.7 62T
1592381366 0.7 1052T
1592381370 0.7 335T
1592381372 0.7 106T
1592381375 0.7 94T
1592381379 0.7 250T
1592381382 0.7 554T
1592381383 0.7 157T
1592381387 0.7 623T
1592381389 0.7 71T
1592381391 0.7 295T
1592381392 0.7 1089T
1592381395 0.7 1328T
1592381397 0.7 1129T
1592381400 0.7 1199T
1592381403 0.7 1005T
1592381406 0.7 295T
1592381408 0.7 178T
1592381409 0.7 1325T
1592381411 0.7 1106T
1592381413 0.7 834T
1592381414 0.7 1145T
1592381417 0.7 1149T
1592381422 0.7 1156T
1592381425 0.7 1102T
1592381427 0.7 572T
1592381429 0.7 979T
1592381436 0.7 899T
1592381438 0.7 1278T
1592381440 0.7 727T
1592381442 0.7 776T
1592381444 0.7 853T
1592381447 0.7 1054T
1592381449 0.7 1041T
1592381450 0.7 598T
1592381451 0.7 188T
1592381453 0.7 558T
1592381457 0.7 910T
1592381459 0.7 1112T
1592381462 0.7 775T
1592381464 0.7 1048T
1592381465 0.7 626T
1592381467 0.7 1083T
1592381468 0.7 627T
1592381470 0.7 1265T
1592381472 0.7 1223T
1592381475 0.7 1074T
1592381478 0.7 77T
1592381479 0.7 325T
1592381481 0.7 175T
1592381483 0.7 161T
1592381485 0.7 1333T
1592381486 0.7 1058T
1592381489 0.7 1049T
1592381491 0.7 1200T
1592381492 0.7 1206T
1592381494 0.7 1162T
1592381496 0.7 1096T
1592381498 0.7 33T
1592381500 0.7 869T
1592381501 0.7 967T
1592381504 0.7 522T
1592381506 0.7 565T
1592381508 0.7 906T
1592381510 0.7 1232T
1592381512 0.7 542T
1592381514 0.7 654T
1592381517 0.7 344T
1592381520 0.7 3T
1592381521 0.7 12T
1592381523 0.7 1281T
1592381524 0.7 1325T
1592381526 0.7 1335T
1592381528 0.7 1263T
1592381530 0.7 273T
1592381532 0.7 959T
1592381534 0.7 878T
1592381535 0.7 165T
1592381537 0.7 1152T
1592381540 0.7 157T
1592381542 0.7 160T
1592381544 0.7 800T
1592381546 0.7 311T
1592381548 0.7 554T
1592381550 0.7 363T
1592381552 0.7 332T
1592381555 0.7 352T
1592381556 0.7 622T
1592381557 0.7 658T
1592381560 0.7 85T
1592381562 0.7 783T
1592381563 0.7 1186T
1592381565 0.7 979T
1592381569 0.7 73T
1592381571 0.7 518T
1592381573 0.7 52T
1592381574 0.7 325T
1592381577 0.7 363T
1592381579 0.7 113T
1592381582 0.7 625T
1592381584 0.7 677T
1592381585 0.7 1329T
1592381588 0.7 521T
1592381590 0.7 1225T
1592381593 0.7 1181T
1592381595 0.7 1223T
1592381596 0.7 1210T
1592381598 0.7 116T
1592381600 0.7 1302T
1592381602 0.7 589T
1592381604 0.7 27T
1592381606 0.7 1262T
1592381608 0.7 340T
1592381611 0.7 1052T
1592381614 0.7 150T
1592381616 0.7 87T
1592381618 0.7 562T
1592381622 0.7 1233T
1592381625 0.7 1315T
1592381627 0.7 1108T
1592381630 0.7 904T
1592381634 0.7 803T
1592381637 0.7 706T
1592381640 0.7 71T
1592381642 0.7 1102T
1592381645 0.7 1248T
1592381647 0.7 860T
1592381650 0.7 812T
1592381652 0.7 1293T
1592381654 0.7 177T
1592381656 0.7 875T
1592381658 0.7 117T
1592381659 0.7 34T
1592381661 0.7 292T
1592381672 0.7 986T
1592381675 0.7 1056T
1592381678 0.7 250T
1592381680 0.7 277T
1592381682 0.7 554T
1592381686 0.7 1143T
1592381688 0.7 1324T
1592381690 0.7 1179T
1592381692 0.7 995T
1592381694 0.7 324T
1592381696 0.7 1092T
1592381698 0.7 1228T
1592381699 0.7 1144T
1592381701 0.7 727T
1592381703 0.7 320T
1592381705 0.7 948T
1592381707 0.7 1274T
1592381710 0.7 481T
1592381712 0.7 1100T
1592381713 0.7 131T
1592381715 0.7 246T
1592381717 0.7 705T
1592381719 0.7 107T
1592381722 0.7 913T
1592381723 0.7 995T
1592381725 0.7 916T
1592381730 0.7 623T
1592381732 0.7 1214T
1592381734 0.7 895T
1592381736 0.7 238T
1592381737 0.7 183T
1592381740 0.7 28T
1592381741 0.7 561T
1592381745 0.7 276T
1592381746 0.7 1156T
1592381748 0.7 1104T
1592381751 0.7 752T
1592381752 0.7 611T
1592381759 0.7 1180T
1592381761 0.7 897T
1592381763 0.7 979T
1592381765 0.7 1265T
1592381768 0.7 1077T
1592381770 0.7 1263T
1592381770 0.7 627T
1592381775 0.7 514T
1592381778 0.7 1118T
1592381781 0.7 848T
1592381784 0.7 762T
1592381786 0.7 686T
1592381787 0.7 384T
1592381788 0.7 578T
1592381791 0.7 1194T
1592381794 0.7 103T
1592381796 0.7 812T
1592381799 0.7 316T
1592381801 0.7 771T
1592381808 0.7 349T
1592381810 0.7 623T
1592381812 0.7 772T
1592381815 0.7 250T
1592381816 0.7 716T
1592381820 0.7 1179T
1592381822 0.7 316T
1592381824 0.7 822T
1592381826 0.7 905T
1592381828 0.7 566T
1592381830 0.7 894T
1592381831 0.7 782T
1592381833 0.7 1001T
1592381836 0.7 368T
1592381838 0.7 318T
1592381840 0.7 523T
1592381841 0.7 601T
1592381843 0.7 365T
1592381844 0.7 695T
1592381845 0.7 8T
1592381847 0.7 636T
1592381849 0.7 54T
1592381851 0.7 1314T
1592381855 0.7 1334T
1592381858 0.7 755T
1592381860 0.7 961T
1592381862 0.7 908T
1592381864 0.7 805T
1592381867 0.7 300T
1592381870 0.7 361T
1592381872 0.7 168T
1592381876 0.7 628T
1592381877 0.7 829T
1592381879 0.7 905T
1592381880 0.7 707T
1592381882 0.7 1275T
1592381885 0.7 363T
1592381888 0.7 886T
1592381891 0.7 1294T
1592381892 0.7 57T
1592381893 0.7 997T
1592381894 0.7 806T
1592381896 0.7 1129T
1592381898 0.7 904T
1592381901 0.7 677T
1592381902 0.7 14T
1592381905 0.7 1228T
1592381906 0.7 689T
1592381908 0.7 1323T
1592381910 0.7 25T
1592381912 0.7 115T
1592381914 0.7 1105T
1592381916 0.7 1189T
1592381917 0.7 785T
1592381920 0.7 331T
1592381922 0.7 835T
1592381924 0.7 383T
1592381926 0.7 929T
1592381927 0.7 629T
1592381930 0.7 800T
1592381934 0.7 1004T
1592381936 0.7 912T
1592381939 0.7 809T
1592381942 0.7 390T
1592381945 0.7 21T
1592381947 0.7 86T
1592381948 0.7 1142T
1592381950 0.7 1217T
1592381951 0.7 1328T
1592381954 0.7 524T
1592381956 0.7 251T
1592381958 0.7 1127T
1592381960 0.7 984T
1592381961 0.7 547T
1592381962 0.7 1319T
1592381964 0.7 775T
1592381966 0.7 752T
1592381968 0.7 339T
1592381970 0.7 1112T
1592381974 0.7 795T
1592381979 0.7 56T
1592381981 0.7 1260T
1592381984 0.7 7T
1592381986 0.7 181T
1592381989 0.7 121T
1592381991 0.7 1264T
1592381996 0.7 699T
1592381998 0.7 327T
1592382000 0.7 266T
1592382004 0.7 756T
1592382007 0.7 1129T
1592382009 0.7 1037T
1592382011 0.7 55T
1592382014 0.7 637T
1592382015 0.7 10T
1592382018 0.7 1204T
1592382020 0.7 664T
1592382024 0.7 101T
1592382029 0.7 799T
1592382033 0.7 756T
1592382035 0.7 683T
1592382038 0.7 47T
1592382042 0.7 1189T
1592382045 0.7 344T
1592382047 0.7 89T
1592382049 0.7 1321T
1592382051 0.7 984T
1592382055 0.7 1034T
1592382058 0.7 597T
1592382061 0.7 676T
1592382064 0.7 369T
1592382066 0.7 369T
1592382068 0.7 1259T
1592382071 0.7 1166T
1592382073 0.7 978T
1592382075 0.7 1100T
1592382078 0.7 1216T
1592382081 0.7 630T
1592382083 0.7 604T
1592382085 0.7 781T
1592382088 0.7 14T
1592382089 0.7 1259T
1592382092 0.7 766T
1592382093 0.7 181T
1592382095 0.7 288T
1592382097 0.7 709T
1592382099 0.7 954T
1592382101 0.7 911T
1592382102 0.7 320T
1592382104 0.7 564T
1592382106 0.7 333T
1592382109 0.7 1120T
1592382111 0.7 14T
1592382113 0.7 93T
1592382114 0.7 316T
1592382116 0.7 309T
1592382117 0.7 732T
1592382120 0.7 1135T
1592382121 0.7 735T
1592382123 0.7 158T
1592382124 0.7 119T
1592382125 0.7 761T
1592382128 0.7 584T
1592382130 0.7 1000T
1592382131 0.7 1172T
1592382133 0.7 347T
1592382136 0.7 1208T
1592382139 0.7 748T
1592382142 0.7 46T
1592382145 0.7 886T
1592382148 0.7 154T
1592382151 0.7 1041T
1592382152 0.7 240T
1592382154 0.7 546T
1592382157 0.7 584T
1592382160 0.7 236T
1592382162 0.7 39T
1592382164 0.7 1066T
1592382166 0.7 637T
1592382167 0.7 1101T
1592382169 0.7 343T
1592382171 0.7 1139T
1592382173 0.7 330T
1592382176 0.7 518T
1592382177 0.7 889T
1592382179 0.7 750T
1592382181 0.7 1236T
1592382183 0.7 3T
1592382185 0.7 1334T
1592382187 0.7 292T
1592382189 0.7 88T
1592382192 0.7 775T
1592382196 0.7 584T
1592382201 0.7 1340T
1592382203 0.7 750T
1592382204 0.7 93T
1592382207 0.7 845T
1592382209 0.7 106T
1592382212 0.7 1248T
1592382214 0.7 679T
1592382216 0.7 560T
1592382222 0.7 99T
1592382224 0.7 1272T
1592382228 0.7 332T
1592382230 0.7 841T
1592382231 0.7 288T
1592382233 0.7 386T
1592382234 0.7 1294T
1592382237 0.7 346T
1592382245 0.7 150T
1592382247 0.7 35T
1592382249 0.7 344T
1592382251 0.7 793T
1592382252 0.7 1106T
1592382255 0.7 800T
1592382256 0.7 181T
1592382258 0.7 30T
1592382259 0.7 355T
1592382262 0.7 1172T
1592382264 0.7 651T
1592382272 0.7 159T
1592382274 0.7 324T
1592382275 0.7 1161T
1592382276 0.7 572T
1592382280 0.7 100T
1592382282 0.7 1034T
1592382285 0.7 364T
1592382288 0.7 1268T
1592382290 0.7 894T
1592382292 0.7 926T
1592382294 0.7 179T
1592382296 0.7 292T
1592382297 0.7 839T
1592382300 0.7 680T
1592382304 0.7 1116T
1592382305 0.7 304T
1592382307 0.7 334T
1592382313 0.7 118T
1592382315 0.7 1068T
1592382317 0.7 153T
1592382319 0.7 980T
1592382320 0.7 695T
1592382322 0.7 93T
1592382325 0.7 927T
1592382327 0.7 912T
1592382331 0.7 1086T
1592382333 0.7 1248T
1592382334 0.7 163T
1592382337 0.7 353T
1592382339 0.7 1064T
1592382341 0.7 1052T
1592382343 0.7 1210T
1592382346 0.7 1330T
1592382347 0.7 980T
1592382350 0.7 1096T
1592382353 0.7 1134T
1592382355 0.7 899T
1592382357 0.7 316T
1592382361 0.7 635T
1592382364 0.7 716T
1592382367 0.7 873T
1592382369 0.7 371T
1592382371 0.7 1325T
1592382375 0.7 291T
1592382378 0.7 10T
1592382380 0.7 894T
1592382383 0.7 995T
1592382387 0.7 1134T
1592382390 0.7 1054T
1592382393 0.7 251T
1592382395 0.7 111T
1592382398 0.7 1088T
1592382400 0.7 1277T
1592382403 0.7 862T
1592382407 0.7 1204T
1592382410 0.7 871T
1592382411 0.7 775T
1592382415 0.7 995T
1592382417 0.7 664T
1592382421 0.7 717T
1592382424 0.7 999T
1592382428 0.7 584T
1592382433 0.7 1039T
1592382435 0.7 1121T
1592382438 0.7 632T
1592382442 0.7 1233T
1592382447 0.7 515T
1592382452 0.7 14T
1592382456 0.7 184T
1592382459 0.7 613T
1592382460 0.7 113T
1592382463 0.7 1204T
1592382467 0.7 805T
1592382471 0.7 832T
1592382478 0.7 578T
1592382484 0.7 63T
1592382489 0.7 302T
1592382490 0.7 23T
1592382492 0.7 756T
1592382495 0.7 626T
1592382498 0.7 1202T
1592382501 0.7 776T
1592382502 0.7 573T
1592382504 0.7 659T
1592382506 0.7 23T
1592382508 0.7 1325T
1592382511 0.7 766T
1592382512 0.7 1083T
1592382515 0.7 25T
1592382517 0.7 97T
1592382521 0.7 525T
1592382525 0.7 113T
1592382530 0.7 913T
1592382532 0.7 684T
1592382535 0.7 733T
1592382537 0.7 181T
1592382540 0.7 691T
1592382543 0.7 1119T
1592382547 0.7 94T
1592382553 0.7 184T
1592382556 0.7 1272T
1592382557 0.7 672T
1592382561 0.7 630T
1592382566 0.7 648T
1592382569 0.7 841T
1592382572 0.7 301T
1592382575 0.7 267T
1592382577 0.7 836T
1592382579 0.7 931T
1592382581 0.7 1064T
1592382583 0.7 269T
1592382586 0.7 1081T
1592382589 0.7 1119T
1592382590 0.7 237T
1592382593 0.7 100T
1592382595 0.7 1208T
1592382598 0.7 47T
1592382601 0.7 121T
1592382604 0.7 662T
1592382607 0.7 1207T
1592382610 0.7 817T
1592382612 0.7 616T
1592382617 0.7 729T
1592382619 0.7 35T
1592382622 0.7 999T
1592382623 0.7 1120T
1592382626 0.7 875T
1592382629 0.7 889T
1592382630 0.7 636T
1592382632 0.7 1127T
1592382635 0.7 113T
1592382637 0.7 731T
1592382639 0.7 57T
1592382642 0.7 103T
1592382644 0.7 1125T
1592382646 0.7 740T
1592382648 0.7 630T
1592382651 0.7 462T
1592382655 0.7 1223T
1592382658 0.7 288T
1592382661 0.7 348T
1592382663 0.7 28T
1592382666 0.7 1145T
1592382667 0.7 638T
1592382670 0.7 709T
1592382671 0.7 1088T
1592382672 0.7 1010T
1592382674 0.7 1097T
1592382676 0.7 1272T
1592382678 0.7 1033T
1592382679 0.7 802T
1592382682 0.7 1335T
1592382684 0.7 607T
1592382686 0.7 957T
1592382688 0.7 645T
1592382690 0.7 1243T
1592382693 0.7 1151T
1592382696 0.7 1181T
1592382698 0.7 90T
1592382701 0.7 1145T
1592382703 0.7 841T
1592382705 0.7 939T
1592382707 0.7 626T
1592382710 0.7 1268T
1592382714 0.7 1053T
1592382717 0.7 1194T
1592382723 0.7 1292T
1592382726 0.7 765T
1592382727 0.7 983T
1592382729 0.7 708T
1592382731 0.7 1277T
1592382733 0.7 186T
1592382736 0.7 619T
1592382737 0.7 799T
1592382740 0.7 1325T
1592382743 0.7 1052T
1592382745 0.7 302T
1592382748 0.7 108T
1592382751 0.7 857T
1592382752 0.7 346T
1592382755 0.7 797T
1592382756 0.7 317T
1592382759 0.7 1157T
1592382762 0.7 1227T
1592382764 0.7 1328T
1592382768 0.7 560T
1592382769 0.7 1259T
1592382773 0.7 817T
1592382776 0.7 1297T
1592382778 0.7 1328T
1592382780 0.7 731T
1592382782 0.7 1259T
1592382789 0.7 178T
1592382792 0.7 1330T
1592382795 0.7 1319T
1592382798 0.7 111T
1592382800 0.7 698T
1592382801 0.7 1179T
1592382803 0.7 554T
1592382806 0.7 705T
1592382810 0.7 1198T
1592382813 0.7 1206T
1592382816 0.7 525T
1592382819 0.7 344T
1592382824 0.7 1218T
1592382826 0.7 611T
1592382834 0.7 710T
1592382836 0.7 20T
1592382838 0.7 772T
1592382841 0.7 1149T
1592382845 0.7 94T
1592382847 0.7 1263T
1592382848 0.7 121T
1592382850 0.7 116T
1592382853 0.7 1110T
1592382857 0.7 165T
1592382861 0.7 881T
1592382864 0.7 21T
1592382867 0.7 351T
1592382870 0.7 1204T
1592382872 0.7 168T
1592382874 0.7 1109T
1592382876 0.7 847T
1592382879 0.7 3T
1592382882 0.7 1137T
1592382886 0.7 18T
1592382889 0.7 1334T
1592382892 0.7 100T
1592382895 0.7 622T
1592382897 0.7 558T
1592382900 0.7 636T
1592382902 0.7 109T
1592382905 0.7 810T
1592382907 0.7 124T
1592382909 0.7 114T
1592382913 0.7 317T
1592382915 0.7 752T
1592382918 0.7 1037T
1592382920 0.7 787T
1592382923 0.7 647T
1592382926 0.7 560T
1592382929 0.7 353T
1592382932 0.7 1052T
1592382936 0.7 520T
1592382938 0.7 1278T
1592382940 0.7 812T
1592382942 0.7 999T
1592382945 0.7 1117T
1592382946 0.7 308T
1592382948 0.7 174T
1592382950 0.7 1263T
1592382952 0.7 738T
1592382954 0.7 780T
1592382956 0.7 294T
1592382958 0.7 659T
1592382961 0.7 331T
1592382965 0.7 315T
1592382967 0.7 765T
1592382969 0.7 685T
1592382972 0.7 595T
1592382975 0.7 820T
1592382977 0.7 278T
1592382979 0.7 662T
1592382982 0.7 548T
1592382983 0.7 1299T
1592382984 0.7 21T
1592382986 0.7 250T
1592382988 0.7 64T
1592382989 0.7 647T
1592382991 0.7 887T
1592382993 0.7 71T
1592382994 0.7 363T
1592382996 0.7 1000T
1592382998 0.7 785T
1592383001 0.7 894T
1592383004 0.7 72T
1592383007 0.7 960T
1592383009 0.7 611T
1592383016 0.7 1151T
1592383019 0.7 727T
1592383021 0.7 415T
1592383024 0.7 1207T
1592383026 0.7 761T
1592383028 0.7 655T
1592383030 0.7 29T
1592383032 0.7 736T
1592383033 0.7 766T
1592383037 0.7 564T
1592383039 0.7 1321T
1592383040 0.7 606T
1592383042 0.7 633T
1592383044 0.7 349T
1592383046 0.7 1280T
1592383048 0.7 1204T
1592383051 0.7 1336T
1592383053 0.7 626T
1592383056 0.7 979T
1592383058 0.7 1181T
1592383059 0.7 87T
1592383062 0.7 1047T
1592383066 0.7 1088T
1592383068 0.7 720T
1592383071 0.7 731T
1592383075 0.7 709T
1592383080 0.7 111T
1592383085 0.7 251T
1592383087 0.7 56T
1592383088 0.7 966T
1592383090 0.7 1075T
1592383093 0.7 1120T
1592383096 0.7 979T
1592383098 0.7 632T
1592383100 0.7 560T
1592383102 0.7 840T
1592383106 0.7 245T
1592383108 0.7 1101T
1592383110 0.7 1012T
1592383112 0.7 188T
1592383115 0.7 1089T
1592383118 0.7 544T
1592383123 0.7 1121T
1592383126 0.7 1210T
1592383128 0.7 1193T
1592383130 0.7 740T
1592383132 0.7 766T
1592383134 0.7 606T
1592383136 0.7 656T
1592383138 0.7 159T
1592383141 0.7 92T
1592383144 0.7 842T
1592383147 0.7 551T
1592383151 0.7 1243T
1592383155 0.7 578T
1592383156 0.7 546T
1592383159 0.7 775T
1592383161 0.7 330T
1592383162 0.7 1172T
1592383165 0.7 1207T
1592383170 0.7 797T
1592383174 0.7 937T
1592383179 0.7 346T
1592383184 0.7 899T
1592383185 0.7 369T
1592383188 0.7 1072T
1592383190 0.7 603T
1592383192 0.7 688T
1592383193 0.7 757T
1592383195 0.7 639T
1592383198 0.7 159T
1592383201 0.7 591T
1592383204 0.7 523T
1592383207 0.7 965T
1592383209 0.7 831T
1592383212 0.7 1262T
1592383214 0.7 832T
1592383216 0.7 164T
1592383219 0.7 1163T
1592383221 0.7 780T
1592383224 0.7 184T
1592383227 0.7 1193T
1592383230 0.7 1145T
1592383233 0.7 1266T
1592383235 0.7 571T
1592383239 0.7 1279T
1592383242 0.7 696T
1592383244 0.7 316T
1592383247 0.7 158T
1592383249 0.7 589T
1592383251 0.7 161T
1592383253 0.7 10T
1592383255 0.7 1139T
1592383258 0.7 1170T
1592383260 0.7 1096T
1592383263 0.7 662T
1592383269 0.7 1200T
1592383274 0.7 1148T
1592383278 0.7 701T
1592383281 0.7 186T
1592383283 0.7 1064T
1592383284 0.7 315T
1592383286 0.7 1263T
1592383288 0.7 368T
1592383290 0.7 1227T
1592383292 0.7 736T
1592383293 0.7 62T
1592383295 0.7 1263T
1592383298 0.7 633T
1592383299 0.7 1272T
1592383301 0.7 802T
1592383304 0.7 1263T
1592383305 0.7 68T
1592383307 0.7 85T
1592383309 0.7 756T
1592383311 0.7 157T
1592383314 0.7 1307T
1592383316 0.7 701T
1592383317 0.7 864T
1592383319 0.7 129T
1592383321 0.7 664T
1592383323 0.7 1039T
1592383327 0.7 805T
1592383329 0.7 16T
1592383331 0.7 34T
1592383333 0.7 914T
1592383335 0.7 741T
1592383336 0.7 568T
1592383339 0.7 1006T
1592383342 0.7 738T
1592383343 0.7 983T
1592383345 0.7 896T
1592383347 0.7 46T
1592383348 0.7 1332T
1592383350 0.7 1272T
1592383351 0.7 804T
1592383354 0.7 1104T
1592383356 0.7 1232T
1592383358 0.7 978T
1592383360 0.7 29T
1592383362 0.7 765T
1592383365 0.7 766T
1592383367 0.7 1204T
1592383369 0.7 1002T
1592383371 0.7 1210T
1592383374 0.7 1192T
1592383376 0.7 840T
1592383378 0.7 681T
1592383382 0.7 1051T
1592383385 0.7 1145T
