time noise chunk
1592987135 0.7 538t
1592987188 0.7 840T
1592987193 0.7 538T
1592987209 0.7 842T
1592987210 0.7 14T
1592987211 0.7 1156T
1592987212 0.7 181T
1592987212 0.7 1103T
1592987213 0.7 626T
1592987214 0.7 335T
1592987214 0.7 662T
1592987215 0.7 815T
1592987215 0.7 819T
1592987216 0.7 894T
1592987216 0.7 291T
1592987217 0.7 344T
1592987217 0.7 908T
1592987218 0.7 905T
1592987219 0.7 908T
1592987221 0.7 916T
1592987222 0.7 92T
1592987224 0.7 819T
1592987224 0.7 788T
1592987225 0.7 580T
1592987226 0.7 820T
1592987227 0.7 49T
1592987227 0.7 50T
1592987228 0.7 911T
1592987229 0.7 538T
1592987229 0.7 994T
1592987231 0.7 31T
1592987232 0.7 629T
1592987234 0.7 980T
1592987235 0.7 656T
1592987236 0.7 635T
1592987237 0.7 1272T
1592987238 0.7 1228T
1592987239 0.7 538T
1592987240 0.7 817T
1592987240 0.7 878T
1592987241 0.7 294T
1592987242 0.7 293T
1592987243 0.7 836T
1592987243 0.7 7T
1592987244 0.7 1122T
1592987245 0.7 538T
1592987245 0.7 1146T
1592987246 0.7 978T
1592987247 0.7 980T
1592987247 0.7 667T
1592987248 0.7 723T
1592987249 0.7 634T
1592987250 0.7 1210T
1592987251 0.7 1212T
1592987253 0.7 52T
1592987253 0.7 55T
1592987255 0.7 52T
1592987255 0.7 607T
1592987258 0.7 1143T
1592987259 0.7 1145T
1592987259 0.7 332T
1592987260 0.7 647T
1592987261 0.7 913T
1592987262 0.7 889T
1592987263 0.7 899T
1592987264 0.7 333T
1592987264 0.7 346T
1592987265 0.7 345T
1592987266 0.7 346T
1592987266 0.7 345T
1592987267 0.7 628T
1592987268 0.7 650T
1592987269 0.7 722T
1592987270 0.7 721T
1592987271 0.7 302T
1592987271 0.7 236T
1592987272 0.7 702T
1592987272 0.7 701T
1592987273 0.7 1228T
1592987274 0.7 1198T
1592987274 0.7 1190T
1592987275 0.7 1216T
1592987276 0.7 538T
1592987276 0.7 1146T
1592987277 0.7 1280T
1592987278 0.7 101T
1592987278 0.7 102T
1592987279 0.7 103T
1592987280 0.7 104T
1592987280 0.7 1171T
1592987281 0.7 1328T
1592987282 0.7 1331T
1592987282 0.7 1332T
1592987284 0.7 1331T
1592987284 0.7 780T
1592987287 0.7 783T
1592987288 0.7 101T
1592987289 0.7 116T
1592987290 0.7 1137T
1592987290 0.7 1136T
1592987291 0.7 1137T
1592987292 0.7 1243T
1592987293 0.7 762T
1592987294 0.7 1143T
1592987294 0.7 1145T
1592987295 0.7 719T
1592987295 0.7 720T
1592987296 0.7 1159T
1592987296 0.7 1262T
1592987297 0.7 1235T
1592987298 0.7 538T
1592987298 0.7 820T
1592987298 0.7 840T
1592987300 0.7 1318T
1592987301 0.7 827T
1592987301 0.7 1318T
1592987301 0.7 1115T
1592987306 0.7 943T
1592987308 0.7 1170T
1592987310 0.7 943T
1592987310 0.7 645T
1592987311 0.7 625T
1592987312 0.7 741T
1592987314 0.7 656T
1592987315 0.7 784T
1592987316 0.7 684T
1592987317 0.7 775T
1592987318 0.7 346T
1592987318 0.7 604T
1592987319 0.7 337T
1592987319 0.7 1159T
1592987320 0.7 1204T
1592987321 0.7 292T
1592987322 0.7 760T
1592987323 0.7 758T
1592987324 0.7 1223T
1592987325 0.7 1193T
1592987331 0.7 1259T
1592987333 0.7 834T
1592987334 0.7 824T
1592987335 0.7 538T
1592987336 0.7 371T
1592987338 0.7 1216T
1592987339 0.7 1181T
1592987341 0.7 1146T
1592987341 0.7 547T
1592987343 0.7 840T
1592987343 0.7 538T
1592987344 0.7 994T
1592987345 0.7 538T
1592987346 0.7 1117T
1592987347 0.7 159T
1592987348 0.7 152T
1592987349 0.7 160T
1592987349 0.7 1117T
1592987349 0.7 575T
1592987350 0.7 1204T
1592987351 0.7 1226T
1592987352 0.7 1216T
1592987353 0.7 658T
1592987353 0.7 1093T
1592987355 0.7 150T
1592987356 0.7 87T
1592987356 0.7 248T
1592987357 0.7 597T
1592987359 0.7 324T
1592987360 0.7 661T
1592987360 0.7 1228T
1592987361 0.7 1158T
1592987362 0.7 1267T
1592987363 0.7 538T
1592987364 0.7 366T
1592987365 0.7 538T
1592987367 0.7 1245T
1592987368 0.7 538T
1592987368 0.7 369T
1592987369 0.7 826T
1592987370 0.7 833T
1592987370 0.7 1098T
1592987371 0.7 1104T
1592987371 0.7 1101T
1592987372 0.7 1104T
1592987378 0.7 659T
1592987378 0.7 699T
1592987379 0.7 1193T
1592987380 0.7 1242T
1592987381 0.7 1194T
1592987383 0.7 302T
1592987383 0.7 1293T
1592987385 0.7 1306T
1592987386 0.7 559T
1592987386 0.7 1291T
1592987386 0.7 1292T
1592987387 0.7 265T
1592987387 0.7 538T
1592987388 0.7 1262T
1592987389 0.7 1144T
1592987390 0.7 1142T
1592987391 0.7 538T
1592987393 0.7 996T
1592987393 0.7 538T
1592987394 0.7 369T
1592987396 0.7 295T
1592987398 0.7 1044T
1592987399 0.7 932T
1592987399 0.7 538T
1592987400 0.7 367T
1592987401 0.7 538T
1592987403 0.7 366T
1592987404 0.7 538T
1592987405 0.7 366T
1592987406 0.7 538T
1592987407 0.7 1242T
1592987408 0.7 722T
1592987410 0.7 685T
1592987410 0.7 1198T
1592987411 0.7 1199T
1592987411 0.7 637T
1592987414 0.7 651T
1592987417 0.7 637T
1592987418 0.7 1049T
1592987419 0.7 1060T
1592987420 0.7 1049T
1592987422 0.7 1050T
1592987424 0.7 999T
1592987425 0.7 613T
1592987426 0.7 995T
1592987428 0.7 32T
1592987428 0.7 635T
1592987430 0.7 538T
1592987431 0.7 366T
1592987432 0.7 843T
1592987432 0.7 1323T
1592987433 0.7 14T
1592987440 0.7 1099T
1592987441 0.7 1148T
1592987441 0.7 1181T
1592987442 0.7 817T
1592987443 0.7 816T
1592987444 0.7 815T
1592987445 0.7 819T
1592987445 0.7 1103T
1592987446 0.7 1243T
1592987448 0.7 1156T
1592987449 0.7 1188T
1592987450 0.7 1232T
1592987451 0.7 1227T
1592987451 0.7 1275T
1592987454 0.7 1171T
1592987454 0.7 150T
1592987454 0.7 1171T
1592987456 0.7 826T
1592987457 0.7 152T
1592987459 0.7 159T
1592987461 0.7 1323T
1592987462 0.7 158T
1592987464 0.7 52T
1592987464 0.7 55T
1592987464 0.7 1039T
1592987465 0.7 52T
1592987468 0.7 1207T
1592987469 0.7 1215T
1592987470 0.7 1212T
1592987472 0.7 1143T
1592987475 0.7 545T
1592987476 0.7 806T
1592987476 0.7 1139T
1592987478 0.7 538T
1592987478 0.7 841T
1592987482 0.7 1118T
1592987482 0.7 1262T
1592987485 0.7 333T
1592987486 0.7 625T
1592987487 0.7 598T
1592987488 0.7 790T
1592987489 0.7 300T
1592987494 0.7 590T
1592987496 0.7 1051T
1592987496 0.7 538T
1592987497 0.7 371T
1592987498 0.7 536T
1592987500 0.7 538T
1592987500 0.7 827T
1592987501 0.7 1318T
1592987502 0.7 834T
1592987503 0.7 1274T
1592987504 0.7 1183T
1592987506 0.7 1274T
1592987509 0.7 1185T
1592987509 0.7 1267T
1592987510 0.7 1180T
1592987510 0.7 1267T
1592987511 0.7 1212T
1592987512 0.7 1263T
1592987513 0.7 1143T
1592987515 0.7 949T
1592987516 0.7 734T
1592987520 0.7 58T
1592987522 0.7 65T
1592987525 0.7 767T
1592987525 0.7 906T
1592987526 0.7 538T
1592987528 0.7 333T
1592987528 0.7 334T
1592987530 0.7 346T
1592987533 0.7 1101T
1592987534 0.7 864T
1592987535 0.7 865T
1592987536 0.7 864T
1592987539 0.7 538T
1592987539 0.7 879T
1592987540 0.7 538T
1592987541 0.7 556T
1592987542 0.7 538T
1592987542 0.7 1184T
1592987543 0.7 538T
1592987545 0.7 789T
1592987546 0.7 584T
1592987548 0.7 595T
1592987550 0.7 1070T
1592987552 0.7 1111T
1592987553 0.7 1070T
1592987554 0.7 1162T
1592987554 0.7 1171T
1592987555 0.7 1125T
1592987556 0.7 1217T
1592987556 0.7 744T
1592987556 0.7 1195T
1592987565 0.7 344T
1592987569 0.7 92T
1592987569 0.7 1147T
1592987571 0.7 92T
1592987576 0.7 677T
1592987576 0.7 896T
1592987578 0.7 704T
1592987579 0.7 709T
1592987581 0.7 841T
1592987588 0.7 1334T
1592987593 0.7 711T
1592987594 0.7 1130T
1592987596 0.7 1136T
1592987597 0.7 1183T
1592987601 0.7 1052T
1592987602 0.7 1090T
1592987606 0.7 1086T
1592987608 0.7 1033T
1592987609 0.7 741T
1592987610 0.7 59T
1592987610 0.7 76T
1592987612 0.7 630T
1592987615 0.7 56T
1592987616 0.7 636T
1592987616 0.7 788T
1592987617 0.7 634T
1592987617 0.7 538T
1592987618 0.7 1331T
1592987618 0.7 538T
1592987620 0.7 282T
1592987620 0.7 646T
1592987621 0.7 1332T
1592987622 0.7 1334T
1592987622 0.7 1052T
1592987623 0.7 683T
1592987625 0.7 676T
1592987629 0.7 937T
1592987630 0.7 259T
1592987630 0.7 1164T
1592987631 0.7 1285T
1592987632 0.7 131T
1592987633 0.7 538T
1592987634 0.7 1262T
1592987640 0.7 1243T
1592987647 0.7 834T
1592987648 0.7 1207T
1592987654 0.7 1206T
1592987654 0.7 236T
1592987655 0.7 123T
