time noise chunk
1592992607 0.7 538t
1592992622 0.7 22T
1592992622 0.7 538T
1592992624 0.7 542T
1592992624 0.7 1102T
1592992624 0.7 1333T
1592992625 0.7 179T
1592992627 0.7 177T
1592992627 0.7 37T
1592992628 0.7 177T
1592992628 0.7 807T
1592992629 0.7 814T
1592992630 0.7 538T
1592992630 0.7 995T
1592992631 0.7 657T
1592992631 0.7 283T
1592992632 0.7 699T
1592992633 0.7 646T
1592992633 0.7 615T
1592992634 0.7 616T
1592992634 0.7 889T
1592992635 0.7 762T
1592992635 0.7 254T
1592992636 0.7 801T
1592992636 0.7 808T
1592992636 0.7 1207T
1592992637 0.7 1212T
1592992637 0.7 1173T
1592992638 0.7 1183T
1592992638 0.7 1185T
1592992639 0.7 1262T
1592992639 0.7 267T
1592992640 0.7 268T
1592992641 0.7 250T
1592992642 0.7 150T
1592992642 0.7 121T
1592992643 0.7 916T
1592992653 0.7 1265T
1592992653 0.7 1264T
1592992654 0.7 246T
1592992654 0.7 1234T
1592992656 0.7 681T
1592992657 0.7 1239T
1592992657 0.7 738T
1592992658 0.7 1009T
1592992658 0.7 1280T
1592992659 0.7 1171T
1592992659 0.7 1166T
1592992660 0.7 1171T
1592992660 0.7 1165T
1592992661 0.7 1180T
1592992662 0.7 544T
1592992662 0.7 6T
1592992663 0.7 15T
1592992663 0.7 12T
1592992664 0.7 15T
1592992665 0.7 16T
1592992665 0.7 1156T
1592992665 0.7 1186T
1592992666 0.7 184T
1592992667 0.7 955T
1592992667 0.7 29T
1592992668 0.7 268T
1592992669 0.7 684T
1592992670 0.7 632T
1592992670 0.7 649T
1592992671 0.7 1333T
1592992671 0.7 980T
1592992673 0.7 891T
1592992674 0.7 784T
1592992677 0.7 1194T
1592992678 0.7 1054T
1592992679 0.7 669T
1592992679 0.7 1055T
1592992680 0.7 1054T
1592992680 0.7 1055T
1592992681 0.7 669T
1592992681 0.7 1055T
1592992682 0.7 1054T
1592992682 0.7 1055T
1592992683 0.7 1054T
1592992683 0.7 1055T
1592992684 0.7 1054T
1592992684 0.7 669T
1592992684 0.7 1055T
1592992685 0.7 669T
1592992685 0.7 1054T
1592992686 0.7 1055T
1592992686 0.7 1054T
1592992687 0.7 1055T
1592992687 0.7 1054T
1592992688 0.7 1055T
1592992688 0.7 1054T
1592992689 0.7 1055T
1592992689 0.7 1054T
1592992690 0.7 1055T
1592992690 0.7 1054T
1592992691 0.7 669T
1592992691 0.7 1055T
1592992692 0.7 669T
1592992692 0.7 1055T
1592992693 0.7 669T
1592992693 0.7 1055T
1592992694 0.7 1054T
1592992694 0.7 1055T
1592992695 0.7 669T
1592992695 0.7 1054T
1592992696 0.7 669T
1592992696 0.7 1055T
1592992697 0.7 669T
1592992697 0.7 1054T
1592992698 0.7 669T
1592992698 0.7 1054T
1592992698 0.7 1055T
1592992699 0.7 1061T
1592992700 0.7 1194T
1592992704 0.7 1052T
1592992705 0.7 1141T
1592992707 0.7 1134T
1592992708 0.7 3T
1592992709 0.7 927T
1592992709 0.7 330T
1592992710 0.7 656T
1592992711 0.7 551T
1592992713 0.7 845T
1592992714 0.7 844T
1592992714 0.7 845T
1592992715 0.7 1202T
1592992715 0.7 631T
1592992716 0.7 1164T
1592992717 0.7 1280T
1592992717 0.7 176T
1592992718 0.7 899T
1592992718 0.7 887T
1592992719 0.7 554T
1592992722 0.7 584T
1592992724 0.7 888T
1592992726 0.7 250T
1592992726 0.7 168T
1592992727 0.7 994T
1592992728 0.7 610T
1592992729 0.7 995T
1592992730 0.7 68T
1592992730 0.7 71T
1592992731 0.7 68T
1592992732 0.7 1103T
1592992732 0.7 1101T
1592992733 0.7 1102T
1592992734 0.7 1101T
1592992734 0.7 1105T
1592992735 0.7 1104T
1592992735 0.7 1102T
1592992738 0.7 542T
1592992738 0.7 730T
1592992739 0.7 757T
1592992739 0.7 613T
1592992740 0.7 717T
1592992741 0.7 538T
1592992742 0.7 1336T
1592992742 0.7 636T
1592992744 0.7 1336T
1592992744 0.7 1205T
1592992745 0.7 631T
1592992746 0.7 635T
1592992747 0.7 624T
1592992747 0.7 646T
1592992748 0.7 634T
1592992749 0.7 635T
1592992749 0.7 56T
1592992751 0.7 96T
1592992751 0.7 892T
1592992752 0.7 659T
1592992753 0.7 177T
1592992754 0.7 178T
1592992755 0.7 37T
1592992755 0.7 36T
1592992756 0.7 177T
1592992757 0.7 748T
1592992758 0.7 677T
1592992759 0.7 523T
1592992760 0.7 20T
1592992760 0.7 21T
1592992762 0.7 16T
1592992763 0.7 546T
1592992764 0.7 896T
1592992765 0.7 889T
1592992765 0.7 899T
1592992766 0.7 699T
1592992766 0.7 674T
1592992767 0.7 656T
1592992768 0.7 980T
1592992769 0.7 656T
1592992770 0.7 1207T
1592992771 0.7 1321T
1592992771 0.7 1325T
1592992772 0.7 1319T
1592992773 0.7 1325T
1592992773 0.7 836T
1592992774 0.7 793T
1592992775 0.7 792T
1592992775 0.7 261T
1592992776 0.7 1098T
1592992777 0.7 294T
1592992777 0.7 302T
1592992778 0.7 721T
1592992780 0.7 718T
1592992780 0.7 338T
1592992781 0.7 559T
1592992782 0.7 560T
1592992783 0.7 1218T
1592992784 0.7 1217T
1592992785 0.7 165T
1592992785 0.7 166T
1592992786 0.7 165T
1592992787 0.7 166T
1592992787 0.7 165T
1592992788 0.7 166T
1592992789 0.7 1262T
1592992789 0.7 1167T
