time noise chunk
1592994817 0.7 72t
1592994829 0.7 811T
1592994830 0.7 1101T
1592994833 0.7 1106T
1592994836 0.7 538T
1592994838 0.7 72T
1592994839 0.7 123T
1592994846 0.7 316T
1592994850 0.7 677T
1592994851 0.7 280T
1592994851 0.7 177T
1592994852 0.7 699T
1592994855 0.7 1209T
1592994856 0.7 841T
1592994857 0.7 1088T
1592994858 0.7 1086T
1592994859 0.7 72T
1592994860 0.7 165T
1592994861 0.7 593T
1592994861 0.7 587T
1592994862 0.7 589T
1592994863 0.7 590T
1592994864 0.7 1051T
1592994865 0.7 755T
1592994865 0.7 752T
1592994866 0.7 546T
1592994869 0.7 896T
1592994869 0.7 1143T
1592994870 0.7 1145T
1592994871 0.7 1100T
1592994871 0.7 564T
1592994872 0.7 578T
1592994873 0.7 660T
1592994875 0.7 1323T
1592994876 0.7 660T
1592994877 0.7 518T
1592994877 0.7 817T
1592994878 0.7 1181T
1592994878 0.7 1179T
1592994879 0.7 775T
1592994880 0.7 538T
1592994880 0.7 994T
1592994881 0.7 625T
1592994882 0.7 584T
1592994883 0.7 554T
1592994884 0.7 1106T
1592994884 0.7 1095T
1592994885 0.7 1106T
1592994886 0.7 1095T
1592994886 0.7 1041T
1592994887 0.7 750T
1592994888 0.7 1197T
1592994888 0.7 1145T
1592994889 0.7 1263T
1592994890 0.7 949T
1592994891 0.7 1193T
1592994892 0.7 1197T
1592994892 0.7 1143T
1592994893 0.7 784T
1592994894 0.7 814T
1592994894 0.7 813T
1592994895 0.7 538T
1592994896 0.7 843T
1592994897 0.7 71T
1592994897 0.7 92T
1592994898 0.7 819T
1592994899 0.7 771T
1592994901 0.7 1156T
1592994902 0.7 1135T
1592994903 0.7 1230T
1592994904 0.7 1193T
1592994904 0.7 1145T
1592994906 0.7 315T
1592994906 0.7 916T
1592994907 0.7 360T
1592994907 0.7 636T
1592994908 0.7 72T
1592994909 0.7 538T
1592994909 0.7 994T
1592994910 0.7 799T
1592994913 0.7 625T
1592994913 0.7 72T
1592994914 0.7 1280T
1592994915 0.7 1171T
1592994915 0.7 538T
1592994916 0.7 821T
1592994917 0.7 1115T
1592994918 0.7 1116T
1592994919 0.7 848T
1592994922 0.7 746T
1592994923 0.7 1222T
1592994924 0.7 47T
1592994924 0.7 1225T
1592994925 0.7 47T
1592994925 0.7 1225T
1592994925 0.7 47T
1592994926 0.7 1225T
1592994926 0.7 47T
1592994927 0.7 1226T
1592994928 0.7 1222T
1592994928 0.7 44T
1592994929 0.7 39T
1592994929 0.7 45T
1592994930 0.7 44T
1592994931 0.7 538T
1592994932 0.7 841T
1592994932 0.7 670T
1592994933 0.7 71T
1592994934 0.7 1195T
1592994938 0.7 1181T
1592994938 0.7 1274T
1592994939 0.7 292T
1592994943 0.7 291T
1592994945 0.7 738T
1592994945 0.7 86T
1592994946 0.7 751T
1592994947 0.7 754T
1592994947 0.7 72T
1592994948 0.7 538T
1592994949 0.7 72T
1592994950 0.7 350T
1592994950 0.7 604T
1592994951 0.7 568T
1592994954 0.7 625T
1592994956 0.7 759T
1592994956 0.7 625T
1592994958 0.7 687T
1592994959 0.7 680T
1592994959 0.7 686T
1592994960 0.7 664T
1592994961 0.7 568T
1592994963 0.7 607T
1592994964 0.7 568T
1592994965 0.7 175T
1592994966 0.7 107T
1592994966 0.7 175T
1592994967 0.7 518T
1592994970 0.7 618T
1592994974 0.7 622T
1592994975 0.7 538T
1592994975 0.7 773T
1592994976 0.7 651T
1592994977 0.7 1204T
1592994978 0.7 71T
1592994978 0.7 68T
1592994980 0.7 71T
1592994980 0.7 68T
1592994981 0.7 71T
1592994981 0.7 68T
1592994982 0.7 71T
1592994983 0.7 894T
1592994984 0.7 834T
1592994985 0.7 71T
1592994985 0.7 538T
1592994986 0.7 72T
1592994987 0.7 715T
1592994988 0.7 711T
1592994989 0.7 1334T
1592994990 0.7 545T
1592994990 0.7 546T
1592994991 0.7 1137T
1592994992 0.7 1136T
1592994992 0.7 1145T
1592994993 0.7 1263T
1592994994 0.7 1281T
1592994994 0.7 1135T
1592994995 0.7 72T
1592994996 0.7 1146T
1592994997 0.7 538T
1592994998 0.7 1146T
1592994998 0.7 1161T
1592994999 0.7 72T
1592995000 0.7 656T
1592995001 0.7 635T
1592995001 0.7 670T
1592995002 0.7 247T
1592995002 0.7 123T
1592995003 0.7 152T
1592995004 0.7 1156T
1592995005 0.7 1040T
1592995005 0.7 1242T
1592995006 0.7 1198T
1592995007 0.7 1242T
1592995008 0.7 371T
1592995009 0.7 72T
1592995009 0.7 1101T
1592995010 0.7 357T
1592995011 0.7 319T
1592995012 0.7 320T
1592995012 0.7 319T
1592995013 0.7 320T
1592995013 0.7 319T
1592995014 0.7 311T
1592995015 0.7 315T
1592995017 0.7 1263T
1592995018 0.7 1234T
1592995019 0.7 1262T
1592995020 0.7 994T
1592995021 0.7 538T
1592995022 0.7 367T
1592995023 0.7 821T
1592995023 0.7 916T
1592995025 0.7 841T
1592995026 0.7 843T
1592995027 0.7 291T
1592995027 0.7 894T
1592995030 0.7 292T
1592995031 0.7 1125T
1592995032 0.7 1164T
1592995032 0.7 1280T
1592995034 0.7 1171T
1592995035 0.7 517T
1592995036 0.7 850T
1592995036 0.7 72T
1592995037 0.7 71T
1592995038 0.7 68T
1592995038 0.7 71T
1592995039 0.7 72T
1592995040 0.7 123T
1592995040 0.7 150T
1592995041 0.7 72T
1592995042 0.7 898T
1592995043 0.7 729T
1592995044 0.7 538T
1592995044 0.7 367T
1592995045 0.7 994T
1592995046 0.7 995T
1592995047 0.7 337T
1592995051 0.7 63T
1592995051 0.7 337T
1592995052 0.7 789T
1592995053 0.7 72T
1592995054 0.7 236T
1592995055 0.7 123T
1592995055 0.7 8T
1592995056 0.7 659T
1592995057 0.7 663T
1592995059 0.7 1295T
1592995059 0.7 71T
1592995060 0.7 68T
1592995061 0.7 1195T
1592995067 0.7 72T
1592995068 0.7 1171T
1592995069 0.7 1280T
1592995070 0.7 1148T
1592995071 0.7 1171T
1592995072 0.7 1164T
1592995073 0.7 102T
1592995074 0.7 101T
1592995075 0.7 1171T
1592995076 0.7 337T
1592995077 0.7 715T
1592995078 0.7 714T
1592995079 0.7 71T
1592995079 0.7 68T
1592995080 0.7 71T
1592995081 0.7 546T
1592995082 0.7 784T
1592995084 0.7 709T
1592995086 0.7 607T
1592995087 0.7 1000T
1592995087 0.7 998T
1592995088 0.7 1000T
1592995094 0.7 1275T
1592995095 0.7 1297T
1592995096 0.7 1279T
1592995097 0.7 72T
1592995098 0.7 646T
1592995099 0.7 728T
1592995099 0.7 72T
1592995100 0.7 667T
1592995101 0.7 1112T
1592995101 0.7 871T
1592995102 0.7 872T
1592995103 0.7 518T
1592995111 0.7 76T
1592995112 0.7 740T
1592995112 0.7 58T
1592995113 0.7 353T
1592995113 0.7 352T
1592995114 0.7 353T
1592995115 0.7 352T
1592995115 0.7 353T
1592995116 0.7 711T
1592995117 0.7 715T
1592995118 0.7 711T
1592995118 0.7 1334T
1592995119 0.7 1332T
1592995120 0.7 1262T
1592995120 0.7 1165T
1592995121 0.7 1143T
1592995122 0.7 1145T
1592995124 0.7 645T
1592995124 0.7 1329T
1592995125 0.7 825T
1592995125 0.7 965T
1592995126 0.7 825T
1592995127 0.7 1328T
1592995127 0.7 1325T
1592995128 0.7 538T
1592995129 0.7 925T
1592995129 0.7 926T
1592995130 0.7 929T
1592995131 0.7 157T
1592995132 0.7 152T
1592995132 0.7 72T
1592995133 0.7 150T
1592995133 0.7 72T
1592995134 0.7 993T
1592995135 0.7 55T
1592995135 0.7 52T
1592995136 0.7 1115T
1592995137 0.7 153T
1592995138 0.7 152T
1592995139 0.7 158T
1592995140 0.7 153T
1592995142 0.7 1115T
1592995142 0.7 935T
1592995143 0.7 933T
1592995144 0.7 538T
1592995145 0.7 773T
1592995148 0.7 713T
1592995149 0.7 704T
1592995150 0.7 713T
1592995151 0.7 709T
1592995158 0.7 250T
1592995163 0.7 1000T
1592995164 0.7 999T
