time noise chunk
1592217968 0.7 1326t
1592217987 0.7 560T
1592217992 0.7 743T
1592217993 0.7 1207T
1592217995 0.7 526T
1592217995 0.7 524T
1592217996 0.7 79T
1592217998 0.7 1121T
1592217999 0.7 6T
1592218000 0.7 662T
1592218002 0.7 1245T
1592218003 0.7 834T
1592218005 0.7 558T
1592218006 0.7 19T
1592218007 0.7 20T
1592218008 0.7 89T
1592218009 0.7 995T
1592218009 0.7 916T
1592218015 0.7 246T
1592218016 0.7 316T
1592218017 0.7 523T
1592218019 0.7 20T
1592218021 0.7 292T
1592218023 0.7 291T
1592218025 0.7 96T
1592218025 0.7 773T
1592218029 0.7 1120T
1592218030 0.7 312T
1592218033 0.7 295T
1592218034 0.7 1293T
1592218036 0.7 836T
1592218037 0.7 7T
1592218038 0.7 385T
1592218039 0.7 276T
1592218040 0.7 657T
1592218041 0.7 349T
1592218043 0.7 121T
1592218044 0.7 1204T
1592218045 0.7 683T
1592218048 0.7 88T
1592218054 0.7 618T
1592218059 0.7 623T
1592218061 0.7 584T
1592218064 0.7 154T
1592218065 0.7 159T
1592218068 0.7 154T
1592218069 0.7 245T
1592218070 0.7 246T
1592218070 0.7 268T
1592218073 0.7 267T
1592218074 0.7 268T
1592218075 0.7 267T
1592218076 0.7 268T
1592218078 0.7 267T
1592218079 0.7 268T
1592218080 0.7 267T
1592218081 0.7 814T
1592218082 0.7 813T
1592218083 0.7 814T
1592218084 0.7 671T
1592218085 0.7 710T
1592218086 0.7 707T
1592218087 0.7 686T
1592218090 0.7 546T
1592218091 0.7 72T
1592218092 0.7 265T
1592218092 0.7 264T
1592218093 0.7 1330T
1592218110 0.7 1107T
1592218112 0.7 560T
1592218113 0.7 562T
1592218116 0.7 390T
1592218117 0.7 1228T
1592218119 0.7 911T
1592218120 0.7 558T
1592218126 0.7 676T
1592218128 0.7 558T
1592218133 0.7 809T
1592218138 0.7 17T
1592218140 0.7 23T
1592218141 0.7 895T
1592218143 0.7 335T
1592218146 0.7 292T
1592218148 0.7 291T
1592218149 0.7 584T
1592218153 0.7 554T
1592218155 0.7 340T
1592218156 0.7 890T
1592218157 0.7 278T
1592218159 0.7 1087T
1592218161 0.7 1088T
1592218162 0.7 1082T
1592218163 0.7 1083T
1592218163 0.7 607T
1592218164 0.7 999T
1592218165 0.7 618T
1592218167 0.7 741T
1592218169 0.7 1108T
1592218170 0.7 1336T
1592218171 0.7 1105T
1592218172 0.7 117T
1592218173 0.7 1139T
1592218174 0.7 322T
1592218180 0.7 908T
1592218181 0.7 905T
1592218182 0.7 908T
1592218183 0.7 905T
1592218184 0.7 885T
1592218185 0.7 466T
1592218186 0.7 324T
1592218188 0.7 661T
1592218189 0.7 662T
1592218190 0.7 1296T
1592218191 0.7 798T
1592218193 0.7 632T
1592218195 0.7 627T
1592218196 0.7 1280T
1592218197 0.7 1172T
1592218198 0.7 392T
1592218199 0.7 394T
1592218200 0.7 392T
1592218201 0.7 394T
1592218202 0.7 392T
1592218203 0.7 394T
1592218204 0.7 369T
1592218205 0.7 158T
1592218207 0.7 268T
1592218208 0.7 267T
1592218209 0.7 268T
1592218211 0.7 308T
1592218212 0.7 316T
1592218213 0.7 314T
1592218215 0.7 809T
1592218219 0.7 927T
1592218220 0.7 929T
1592218222 0.7 927T
1592218225 0.7 32T
1592218227 0.7 995T
1592218229 0.7 836T
1592218231 0.7 325T
1592218233 0.7 330T
1592218234 0.7 1234T
1592218244 0.7 1192T
1592218245 0.7 1234T
1592218246 0.7 927T
1592218247 0.7 929T
1592218248 0.7 1192T
1592218250 0.7 1107T
1592218252 0.7 1096T
1592218253 0.7 1298T
1592218254 0.7 999T
1592218255 0.7 1060T
1592218256 0.7 819T
1592218258 0.7 14T
1592218263 0.7 842T
1592218265 0.7 890T
1592218266 0.7 713T
1592218267 0.7 696T
1592218268 0.7 686T
1592218270 0.7 707T
1592218271 0.7 575T
1592218273 0.7 359T
1592218274 0.7 360T
1592218277 0.7 812T
1592218278 0.7 668T
1592218279 0.7 363T
1592218280 0.7 575T
1592218283 0.7 82T
1592218284 0.7 866T
1592218285 0.7 563T
1592218286 0.7 1246T
1592218288 0.7 441T
1592218289 0.7 431T
1592218291 0.7 1075T
1592218292 0.7 740T
1592218294 0.7 361T
1592218295 0.7 362T
1592218296 0.7 361T
1592218297 0.7 362T
1592218298 0.7 361T
1592218299 0.7 362T
1592218300 0.7 361T
1592218301 0.7 362T
1592218302 0.7 361T
1592218304 0.7 1075T
1592218306 0.7 1131T
1592218307 0.7 1200T
1592218312 0.7 1239T
1592218313 0.7 1248T
1592218314 0.7 20T
1592218316 0.7 1294T
1592218318 0.7 670T
1592218320 0.7 546T
1592218326 0.7 159T
1592218327 0.7 1315T
1592218329 0.7 1317T
1592218330 0.7 1314T
1592218331 0.7 1317T
1592218332 0.7 1315T
1592218336 0.7 1118T
1592218337 0.7 267T
1592218339 0.7 336T
1592218340 0.7 1007T
1592218342 0.7 1163T
1592218343 0.7 335T
1592218344 0.7 633T
1592218346 0.7 1315T
1592218348 0.7 1275T
1592218349 0.7 325T
1592218357 0.7 84T
1592218359 0.7 786T
1592218361 0.7 546T
1592218362 0.7 736T
1592218364 0.7 629T
1592218368 0.7 649T
1592218370 0.7 708T
1592218370 0.7 1157T
1592218372 0.7 633T
1592218373 0.7 1197T
1592218377 0.7 1151T
1592218378 0.7 750T
1592218380 0.7 1089T
1592218382 0.7 1152T
1592218384 0.7 1334T
1592218387 0.7 347T
1592218388 0.7 323T
1592218390 0.7 600T
1592218391 0.7 954T
1592218393 0.7 623T
1592218401 0.7 113T
1592218403 0.7 784T
1592218406 0.7 709T
1592218408 0.7 899T
1592218409 0.7 889T
1592218411 0.7 756T
1592218412 0.7 966T
1592218413 0.7 114T
1592218415 0.7 241T
1592218417 0.7 97T
1592218418 0.7 96T
1592218421 0.7 282T
1592218422 0.7 760T
1592218423 0.7 568T
1592218428 0.7 677T
1592218431 0.7 652T
1592218433 0.7 181T
1592218434 0.7 707T
1592218439 0.7 682T
1592218440 0.7 681T
1592218441 0.7 682T
1592218442 0.7 1178T
1592218444 0.7 931T
1592218445 0.7 886T
1592218447 0.7 324T
1592218448 0.7 1340T
1592218449 0.7 1177T
1592218453 0.7 1166T
1592218455 0.7 1330T
1592218459 0.7 1166T
1592218460 0.7 82T
1592218462 0.7 1051T
1592218464 0.7 56T
1592218465 0.7 97T
1592218467 0.7 810T
1592218470 0.7 268T
1592218472 0.7 245T
1592218473 0.7 896T
1592218476 0.7 546T
1592218477 0.7 896T
1592218481 0.7 960T
1592218482 0.7 59T
1592218484 0.7 755T
1592218487 0.7 915T
1592218489 0.7 1156T
1592218493 0.7 1157T
1592218494 0.7 806T
1592218495 0.7 807T
1592218496 0.7 806T
1592218497 0.7 364T
1592218498 0.7 1086T
1592218498 0.7 710T
1592218499 0.7 291T
1592218500 0.7 292T
1592218500 0.7 1172T
1592218502 0.7 895T
1592218504 0.7 656T
1592218506 0.7 736T
1592218508 0.7 100T
1592218509 0.7 592T
1592218510 0.7 628T
1592218511 0.7 592T
1592218512 0.7 1131T
1592218514 0.7 1279T
1592218515 0.7 129T
1592218516 0.7 131T
1592218517 0.7 129T
1592218518 0.7 131T
1592218520 0.7 1144T
1592218522 0.7 1110T
1592218523 0.7 735T
1592218525 0.7 92T
1592218528 0.7 68T
1592218529 0.7 71T
1592218531 0.7 68T
1592218532 0.7 71T
1592218533 0.7 68T
1592218535 0.7 71T
1592218537 0.7 1200T
1592218541 0.7 554T
1592218542 0.7 584T
1592218544 0.7 761T
1592218551 0.7 1335T
1592218553 0.7 1326T
1592218554 0.7 1335T
1592218555 0.7 1315T
1592218557 0.7 683T
1592218559 0.7 796T
1592218560 0.7 1100T
1592218561 0.7 578T
1592218563 0.7 621T
1592218564 0.7 879T
1592218565 0.7 654T
1592218566 0.7 648T
1592218568 0.7 787T
1592218569 0.7 164T
1592218570 0.7 158T
1592218571 0.7 161T
1592218573 0.7 160T
1592218581 0.7 916T
1592218583 0.7 841T
1592218585 0.7 670T
1592218587 0.7 1281T
1592218589 0.7 1156T
1592218593 0.7 62T
1592218594 0.7 14T
1592218597 0.7 5T
1592218598 0.7 1271T
1592218599 0.7 1147T
1592218602 0.7 1148T
1592218603 0.7 1185T
1592218604 0.7 1194T
1592218605 0.7 294T
1592218607 0.7 721T
1592218607 0.7 767T
1592218609 0.7 38T
1592218610 0.7 102T
1592218611 0.7 38T
1592218612 0.7 102T
1592218613 0.7 101T
1592218614 0.7 102T
1592218615 0.7 38T
1592218616 0.7 102T
1592218617 0.7 103T
1592218618 0.7 101T
1592218619 0.7 103T
1592218620 0.7 101T
1592218621 0.7 1171T
1592218622 0.7 1148T
1592218622 0.7 1183T
1592218623 0.7 1164T
1592218625 0.7 915T
1592218626 0.7 313T
1592218627 0.7 163T
1592218628 0.7 238T
1592218629 0.7 82T
1592218630 0.7 980T
1592218631 0.7 656T
1592218632 0.7 560T
1592218634 0.7 1011T
1592218635 0.7 1012T
1592218636 0.7 95T
1592218638 0.7 759T
1592218639 0.7 75T
1592218640 0.7 80T
1592218642 0.7 114T
1592218643 0.7 546T
1592218650 0.7 1136T
1592218651 0.7 1058T
1592218652 0.7 1057T
1592218653 0.7 23T
1592218655 0.7 1186T
1592218656 0.7 184T
1592218657 0.7 183T
1592218658 0.7 184T
1592218659 0.7 1277T
1592218660 0.7 841T
1592218661 0.7 1278T
1592218663 0.7 911T
1592218664 0.7 694T
1592218665 0.7 836T
1592218666 0.7 1216T
1592218668 0.7 369T
1592218669 0.7 741T
1592218670 0.7 116T
1592218672 0.7 1113T
1592218673 0.7 1324T
1592218675 0.7 1323T
1592218678 0.7 1115T
1592218678 0.7 1116T
1592218679 0.7 1117T
1592218680 0.7 1116T
1592218681 0.7 841T
1592218682 0.7 637T
1592218683 0.7 327T
1592218684 0.7 1234T
1592218685 0.7 887T
1592218686 0.7 765T
1592218687 0.7 276T
1592218689 0.7 1209T
1592218690 0.7 1208T
1592218691 0.7 1342T
1592218691 0.7 1003T
1592218692 0.7 927T
1592218693 0.7 929T
1592218695 0.7 756T
1592218696 0.7 59T
1592218697 0.7 283T
1592218698 0.7 748T
1592218699 0.7 110T
1592218701 0.7 98T
1592218702 0.7 5T
1592218703 0.7 6T
1592218703 0.7 2T
1592218704 0.7 8T
1592218705 0.7 15T
1592218706 0.7 159T
1592218707 0.7 762T
1592218710 0.7 354T
1592218711 0.7 355T
1592218711 0.7 354T
1592218712 0.7 355T
1592218713 0.7 354T
1592218714 0.7 355T
1592218715 0.7 819T
1592218717 0.7 799T
1592218718 0.7 14T
1592218719 0.7 1040T
1592218720 0.7 1041T
1592218721 0.7 801T
1592218722 0.7 785T
1592218724 0.7 645T
1592218725 0.7 621T
1592218725 0.7 578T
1592218726 0.7 660T
1592218727 0.7 578T
1592218728 0.7 574T
1592218729 0.7 578T
1592218730 0.7 1083T
1592218731 0.7 1082T
1592218732 0.7 691T
1592218734 0.7 792T
1592218735 0.7 742T
1592218736 0.7 1248T
1592218737 0.7 683T
1592218739 0.7 284T
1592218740 0.7 683T
1592218742 0.7 284T
1592218746 0.7 259T
1592218748 0.7 1172T
1592218750 0.7 839T
1592218751 0.7 870T
1592218751 0.7 856T
1592218752 0.7 870T
1592218753 0.7 856T
1592218753 0.7 870T
1592218754 0.7 856T
1592218755 0.7 870T
1592218755 0.7 856T
1592218756 0.7 870T
1592218757 0.7 635T
1592218759 0.7 68T
1592218760 0.7 899T
1592218761 0.7 623T
1592218762 0.7 360T
1592218762 0.7 307T
1592218765 0.7 743T
1592218766 0.7 94T
1592218768 0.7 584T
1592218769 0.7 810T
1592218770 0.7 566T
1592218771 0.7 633T
1592218773 0.7 810T
1592218775 0.7 578T
1592218778 0.7 574T
1592218778 0.7 2T
1592218779 0.7 14T
1592218781 0.7 979T
1592218783 0.7 548T
1592218783 0.7 96T
1592218785 0.7 1195T
1592218787 0.7 633T
1592218789 0.7 1209T
1592218790 0.7 1212T
1592218791 0.7 1215T
1592218793 0.7 791T
1592218794 0.7 748T
1592218795 0.7 292T
1592218796 0.7 1105T
1592218797 0.7 1101T
1592218798 0.7 555T
1592218799 0.7 721T
1592218799 0.7 767T
1592218800 0.7 1039T
1592218801 0.7 3T
1592218802 0.7 1141T
1592218802 0.7 943T
1592218803 0.7 942T
1592218804 0.7 943T
1592218805 0.7 942T
1592218806 0.7 943T
1592218806 0.7 942T
1592218807 0.7 376T
1592218809 0.7 687T
1592218811 0.7 1060T
1592218812 0.7 704T
1592218812 0.7 711T
1592218814 0.7 19T
1592218815 0.7 1271T
1592218816 0.7 1230T
1592218817 0.7 1277T
1592218818 0.7 911T
1592218819 0.7 1096T
1592218820 0.7 748T
1592218821 0.7 238T
1592218821 0.7 34T
1592218822 0.7 33T
1592218823 0.7 593T
1592218824 0.7 1280T
1592218825 0.7 1143T
1592218827 0.7 1174T
1592218828 0.7 1294T
1592218829 0.7 1099T
1592218830 0.7 57T
1592218831 0.7 1034T
1592218832 0.7 849T
1592218833 0.7 1057T
1592218834 0.7 1058T
1592218835 0.7 1215T
1592218836 0.7 1207T
