time noise chunk
1592268405 0.7 137t
1592268443 0.7 300T
1592268443 0.7 302T
1592268444 0.7 1098T
1592268445 0.7 906T
1592268445 0.7 169T
1592268446 0.7 167T
1592268446 0.7 246T
1592268447 0.7 236T
1592268447 0.7 241T
1592268447 0.7 236T
1592268448 0.7 523T
1592268448 0.7 317T
1592268449 0.7 314T
1592268449 0.7 557T
1592268450 0.7 558T
1592268451 0.7 710T
1592268452 0.7 291T
1592268453 0.7 843T
1592268454 0.7 820T
1592268454 0.7 821T
1592268456 0.7 842T
1592268456 0.7 841T
1592268456 0.7 1278T
1592268457 0.7 927T
1592268457 0.7 929T
1592268458 0.7 1278T
1592268459 0.7 736T
1592268459 0.7 560T
1592268460 0.7 96T
1592268462 0.7 56T
1592268463 0.7 114T
1592268463 0.7 668T
1592268464 0.7 646T
1592268464 0.7 723T
1592268465 0.7 629T
1592268465 0.7 660T
1592268466 0.7 1108T
1592268467 0.7 1236T
1592268467 0.7 963T
1592268468 0.7 1236T
1592268468 0.7 963T
1592268468 0.7 1236T
1592268469 0.7 963T
1592268469 0.7 1004T
1592268470 0.7 1115T
1592268472 0.7 1113T
1592268472 0.7 123T
1592268473 0.7 300T
1592268473 0.7 1103T
1592268474 0.7 1105T
1592268474 0.7 634T
1592268475 0.7 637T
1592268476 0.7 682T
1592268477 0.7 305T
1592268477 0.7 308T
1592268478 0.7 334T
1592268478 0.7 333T
1592268479 0.7 346T
1592268479 0.7 823T
1592268480 0.7 346T
1592268482 0.7 719T
1592268483 0.7 911T
1592268483 0.7 1290T
1592268484 0.7 95T
1592268484 0.7 892T
1592268485 0.7 578T
1592268485 0.7 543T
1592268486 0.7 953T
1592268486 0.7 931T
1592268487 0.7 785T
1592268488 0.7 651T
1592268489 0.7 972T
1592268490 0.7 399T
1592268490 0.7 394T
1592268490 0.7 392T
1592268491 0.7 394T
1592268491 0.7 250T
1592268492 0.7 888T
1592268494 0.7 264T
1592268495 0.7 624T
1592268495 0.7 1T
1592268496 0.7 1242T
1592268496 0.7 548T
1592268497 0.7 979T
1592268497 0.7 784T
1592268498 0.7 750T
1592268499 0.7 1263T
1592268499 0.7 1143T
1592268500 0.7 363T
1592268501 0.7 71T
1592268502 0.7 68T
1592268502 0.7 363T
1592268503 0.7 889T
1592268504 0.7 399T
1592268504 0.7 972T
1592268505 0.7 970T
1592268505 0.7 972T
1592268505 0.7 399T
1592268506 0.7 1311T
1592268507 0.7 25T
1592268508 0.7 770T
1592268509 0.7 363T
1592268509 0.7 333T
1592268510 0.7 607T
1592268510 0.7 20T
1592268511 0.7 292T
1592268511 0.7 698T
1592268512 0.7 1189T
1592268513 0.7 1201T
1592268513 0.7 1264T
1592268514 0.7 1222T
1592268515 0.7 257T
1592268515 0.7 306T
1592268516 0.7 257T
1592268516 0.7 1226T
1592268517 0.7 1225T
1592268517 0.7 47T
1592268518 0.7 1225T
1592268518 0.7 46T
