time noise chunk
1592228209 0.7 134t
1592228664 0.7 886T
1592228664 0.7 612T
1592228665 0.7 2T
1592228665 0.7 708T
1592228666 0.7 887T
1592228667 0.7 783T
1592228668 0.7 781T
1592228669 0.7 994T
1592228669 0.7 31T
1592228670 0.7 1203T
1592228671 0.7 1195T
1592228671 0.7 1191T
1592228672 0.7 730T
1592228673 0.7 757T
1592228673 0.7 730T
1592228674 0.7 69T
1592228674 0.7 770T
1592228675 0.7 344T
1592228676 0.7 1195T
1592228677 0.7 344T
1592228678 0.7 760T
1592228679 0.7 1107T
1592228681 0.7 1096T
1592228683 0.7 1103T
1592228684 0.7 1102T
1592228684 0.7 1109T
1592228685 0.7 1104T
1592228686 0.7 761T
1592228689 0.7 288T
1592228690 0.7 891T
1592228692 0.7 1011T
1592228693 0.7 1012T
1592228694 0.7 524T
1592228695 0.7 526T
1592228696 0.7 888T
1592228700 0.7 762T
1592228703 0.7 1000T
1592228708 0.7 96T
1592228712 0.7 635T
1592228716 0.7 1103T
1592228719 0.7 835T
1592228720 0.7 1307T
1592228721 0.7 296T
1592228721 0.7 689T
1592228723 0.7 1228T
1592228724 0.7 777T
1592228728 0.7 776T
1592228730 0.7 777T
1592228732 0.7 1204T
1592228744 0.7 651T
1592228746 0.7 637T
1592228757 0.7 1195T
1592228759 0.7 553T
1592228761 0.7 554T
1592228765 0.7 29T
1592228771 0.7 332T
1592228773 0.7 1145T
1592228778 0.7 28T
1592228779 0.7 7T
1592228781 0.7 15T
1592228781 0.7 1291T
1592228782 0.7 897T
1592228788 0.7 359T
1592228789 0.7 83T
1592228791 0.7 665T
1592228794 0.7 710T
1592228797 0.7 188T
1592228798 0.7 186T
1592228802 0.7 626T
1592228802 0.7 332T
1592228805 0.7 917T
1592228807 0.7 841T
1592228811 0.7 578T
1592228813 0.7 621T
1592228823 0.7 645T
1592228824 0.7 639T
1592228824 0.7 638T
1592228825 0.7 639T
1592228828 0.7 995T
1592228841 0.7 771T
1592228849 0.7 793T
1592228851 0.7 792T
1592228852 0.7 717T
1592228854 0.7 808T
1592228857 0.7 560T
1592228860 0.7 94T
1592228862 0.7 113T
1592228872 0.7 899T
1592228872 0.7 1103T
1592228874 0.7 1264T
1592228875 0.7 826T
1592228876 0.7 81T
1592228877 0.7 518T
1592228878 0.7 887T
1592228879 0.7 546T
1592228880 0.7 345T
1592228881 0.7 594T
1592228885 0.7 254T
1592228886 0.7 766T
1592228889 0.7 784T
1592228891 0.7 722T
1592228892 0.7 1001T
1592228894 0.7 849T
1592228895 0.7 345T
1592228896 0.7 546T
1592228899 0.7 562T
1592228900 0.7 727T
1592228902 0.7 725T
1592228903 0.7 1051T
1592228905 0.7 609T
1592228906 0.7 703T
1592228907 0.7 78T
1592228908 0.7 627T
1592228909 0.7 720T
1592228910 0.7 73T
1592228910 0.7 315T
1592228911 0.7 916T
1592228911 0.7 121T
1592228912 0.7 349T
1592228914 0.7 743T
1592228914 0.7 360T
1592228915 0.7 1103T
1592228916 0.7 727T
1592228922 0.7 113T
1592228925 0.7 154T
1592228926 0.7 157T
1592228927 0.7 158T
1592228928 0.7 558T
1592228934 0.7 317T
1592228934 0.7 558T
1592228936 0.7 1281T
1592228937 0.7 276T
1592228938 0.7 111T
1592228939 0.7 113T
1592228941 0.7 626T
1592228949 0.7 741T
1592228950 0.7 355T
1592228951 0.7 1299T
1592228953 0.7 1188T
1592228953 0.7 1156T
1592228960 0.7 1135T
1592228961 0.7 1227T
1592228962 0.7 1199T
1592228962 0.7 1234T
1592228967 0.7 247T
1592228969 0.7 283T
1592228970 0.7 89T
1592228972 0.7 709T
1592228984 0.7 656T
1592228985 0.7 626T
1592228986 0.7 743T
1592228986 0.7 661T
1592228989 0.7 611T
1592228992 0.7 608T
1592228994 0.7 956T
1592228995 0.7 49T
1592228996 0.7 671T
1592228998 0.7 714T
1592228999 0.7 693T
1592229000 0.7 590T
1592229002 0.7 493T
1592229004 0.7 886T
1592229005 0.7 294T
1592229006 0.7 366T
1592229008 0.7 1261T
1592229009 0.7 978T
1592229010 0.7 1049T
1592229011 0.7 1036T
1592229012 0.7 688T
1592229012 0.7 695T
1592229014 0.7 315T
1592229015 0.7 1223T
1592229016 0.7 315T
1592229018 0.7 916T
1592229019 0.7 788T
1592229042 0.7 802T
1592229043 0.7 823T
1592229045 0.7 315T
1592229046 0.7 629T
1592229048 0.7 268T
1592229050 0.7 630T
1592229053 0.7 1195T
1592229055 0.7 1222T
1592229056 0.7 310T
1592229058 0.7 26T
1592229061 0.7 32T
1592229064 0.7 798T
1592229065 0.7 1181T
1592229068 0.7 1187T
1592229069 0.7 327T
1592229070 0.7 1264T
1592229083 0.7 114T
1592229090 0.7 961T
1592229090 0.7 960T
1592229092 0.7 959T
1592229093 0.7 960T
1592229094 0.7 108T
1592229094 0.7 707T
1592229096 0.7 752T
1592229097 0.7 805T
1592229098 0.7 595T
1592229099 0.7 109T
1592229099 0.7 275T
1592229101 0.7 78T
1592229102 0.7 178T
1592229103 0.7 97T
1592229103 0.7 899T
1592229110 0.7 376T
1592229111 0.7 1206T
1592229111 0.7 1238T
1592229112 0.7 610T
1592229112 0.7 997T
1592229113 0.7 951T
1592229114 0.7 1160T
1592229115 0.7 1164T
1592229116 0.7 1165T
1592229117 0.7 110T
1592229118 0.7 152T
1592229119 0.7 123T
1592229120 0.7 245T
1592229122 0.7 927T
1592229123 0.7 661T
1592229124 0.7 659T
1592229125 0.7 92T
1592229131 0.7 1008T
1592229132 0.7 252T
1592229134 0.7 274T
1592229135 0.7 1113T
1592229135 0.7 1184T
1592229136 0.7 1208T
1592229139 0.7 1209T
1592229139 0.7 850T
1592229140 0.7 1008T
1592229141 0.7 582T
1592229142 0.7 115T
1592229145 0.7 874T
1592229146 0.7 634T
1592229147 0.7 580T
1592229148 0.7 852T
1592229149 0.7 861T
1592229150 0.7 851T
1592229163 0.7 658T
1592229164 0.7 350T
1592229165 0.7 300T
1592229165 0.7 316T
1592229166 0.7 558T
1592229166 0.7 741T
1592229171 0.7 762T
1592229173 0.7 1033T
1592229174 0.7 707T
1592229176 0.7 71T
1592229178 0.7 87T
1592229179 0.7 1203T
1592229179 0.7 1259T
1592229182 0.7 29T
1592229182 0.7 731T
1592229185 0.7 1092T
1592229186 0.7 1093T
1592229186 0.7 986T
1592229197 0.7 1089T
1592229198 0.7 1294T
1592229199 0.7 770T
1592229202 0.7 322T
1592229204 0.7 999T
1592229207 0.7 998T
1592229208 0.7 1000T
1592229210 0.7 998T
1592229211 0.7 1215T
1592229215 0.7 1000T
1592229224 0.7 315T
1592229236 0.7 633T
1592229237 0.7 890T
1592229238 0.7 562T
1592229238 0.7 762T
1592229240 0.7 1033T
1592229241 0.7 784T
1592229242 0.7 709T
1592229245 0.7 704T
1592229246 0.7 168T
1592229246 0.7 575T
1592229248 0.7 327T
1592229252 0.7 1070T
1592229252 0.7 1170T
1592229255 0.7 1169T
1592229255 0.7 1004T
1592229256 0.7 683T
1592229260 0.7 1052T
1592229262 0.7 1173T
1592229264 0.7 1277T
1592229265 0.7 822T
1592229266 0.7 880T
1592229267 0.7 879T
1592229267 0.7 1156T
1592229268 0.7 523T
1592229269 0.7 916T
1592229272 0.7 571T
1592229272 0.7 295T
1592229275 0.7 1294T
1592229276 0.7 1174T
1592229277 0.7 765T
1592229279 0.7 894T
1592229282 0.7 1274T
1592229284 0.7 553T
1592229286 0.7 346T
1592229287 0.7 727T
1592229294 0.7 1092T
1592229295 0.7 645T
1592229296 0.7 787T
1592229296 0.7 621T
1592229298 0.7 645T
1592229298 0.7 1134T
1592229299 0.7 337T
1592229302 0.7 1039T
1592229303 0.7 1036T
1592229304 0.7 359T
1592229306 0.7 827T
1592229306 0.7 129T
1592229307 0.7 742T
1592229307 0.7 300T
1592229314 0.7 253T
1592229314 0.7 744T
1592229316 0.7 95T
1592229318 0.7 959T
1592229319 0.7 960T
1592229321 0.7 961T
1592229324 0.7 1161T
1592229325 0.7 1113T
1592229326 0.7 164T
1592229328 0.7 123T
1592229328 0.7 604T
1592229329 0.7 350T
1592229330 0.7 51T
1592229330 0.7 1211T
1592229334 0.7 1267T
1592229334 0.7 1314T
1592229335 0.7 1316T
1592229336 0.7 1119T
1592229341 0.7 159T
1592229342 0.7 161T
1592229345 0.7 158T
1592229347 0.7 1243T
1592229348 0.7 625T
1592229352 0.7 790T
1592229352 0.7 275T
1592229353 0.7 754T
1592229354 0.7 751T
1592229355 0.7 1078T
1592229356 0.7 64T
1592229357 0.7 1077T
1592229358 0.7 1012T
1592229359 0.7 46T
1592229362 0.7 48T
1592229364 0.7 45T
1592229366 0.7 1187T
1592229368 0.7 728T
1592229368 0.7 654T
1592229372 0.7 626T
1592229375 0.7 710T
1592229376 0.7 1272T
1592229377 0.7 636T
1592229379 0.7 178T
1592229382 0.7 911T
1592229382 0.7 571T
1592229384 0.7 570T
1592229385 0.7 1104T
1592229388 0.7 571T
1592229391 0.7 295T
1592229396 0.7 783T
1592229398 0.7 1058T
1592229399 0.7 896T
1592229399 0.7 831T
1592229401 0.7 1320T
1592229402 0.7 651T
1592229407 0.7 322T
1592229411 0.7 30T
1592229412 0.7 268T
1592229413 0.7 571T
1592229415 0.7 727T
1592229416 0.7 878T
1592229417 0.7 240T
1592229420 0.7 239T
1592229422 0.7 1052T
1592229424 0.7 1194T
1592229424 0.7 1274T
1592229425 0.7 1049T
1592229425 0.7 1087T
1592229426 0.7 1088T
1592229427 0.7 1086T
1592229427 0.7 1193T
1592229429 0.7 1259T
1592229431 0.7 1240T
1592229432 0.7 957T
1592229432 0.7 91T
1592229433 0.7 615T
1592229436 0.7 616T
1592229437 0.7 726T
1592229439 0.7 727T
1592229440 0.7 31T
1592229443 0.7 584T
1592229444 0.7 1108T
1592229445 0.7 804T
1592229447 0.7 553T
1592229448 0.7 346T
1592229449 0.7 1108T
1592229450 0.7 1104T
1592229452 0.7 1047T
1592229454 0.7 119T
1592229458 0.7 291T
1592229459 0.7 770T
1592229460 0.7 677T
1592229461 0.7 738T
1592229462 0.7 735T
1592229464 0.7 1047T
1592229464 0.7 1106T
1592229465 0.7 1040T
1592229466 0.7 719T
1592229467 0.7 756T
1592229468 0.7 291T
1592229472 0.7 894T
1592229475 0.7 786T
1592229476 0.7 32T
1592229478 0.7 816T
1592229480 0.7 815T
1592229481 0.7 276T
1592229482 0.7 1292T
1592229482 0.7 177T
1592229484 0.7 108T
1592229484 0.7 896T
1592229489 0.7 363T
1592229490 0.7 564T
1592229490 0.7 563T
1592229492 0.7 803T
1592229493 0.7 811T
1592229495 0.7 802T
1592229496 0.7 334T
1592229498 0.7 888T
1592229505 0.7 616T
1592229508 0.7 1066T
1592229508 0.7 736T
1592229509 0.7 1239T
1592229511 0.7 635T
1592229513 0.7 304T
1592229514 0.7 788T
1592229516 0.7 82T
1592229516 0.7 841T
1592229517 0.7 542T
1592229520 0.7 34T
1592229522 0.7 1271T
1592229522 0.7 1166T
1592229524 0.7 1171T
1592229525 0.7 775T
1592229526 0.7 1225T
1592229526 0.7 47T
1592229528 0.7 48T
1592229529 0.7 1225T
1592229529 0.7 47T
1592229530 0.7 46T
1592229530 0.7 42T
1592229531 0.7 40T
1592229534 0.7 48T
1592229535 0.7 46T
1592229540 0.7 48T
1592229541 0.7 47T
1592229542 0.7 44T
1592229543 0.7 45T
1592229553 0.7 46T
1592229555 0.7 1011T
1592229557 0.7 961T
1592229558 0.7 58T
1592229559 0.7 1125T
1592229559 0.7 15T
1592229561 0.7 613T
1592229561 0.7 995T
1592229563 0.7 116T
1592229568 0.7 1197T
1592229568 0.7 750T
1592229570 0.7 315T
1592229572 0.7 241T
1592229573 0.7 236T
1592229575 0.7 152T
1592229576 0.7 1060T
1592229578 0.7 1039T
1592229583 0.7 42T
1592229583 0.7 47T
1592229585 0.7 1225T
1592229585 0.7 47T
1592229586 0.7 44T
1592229588 0.7 47T
1592229589 0.7 1222T
1592229590 0.7 45T
1592229591 0.7 48T
1592229591 0.7 45T
1592229596 0.7 44T
1592229597 0.7 45T
1592229601 0.7 41T
1592229602 0.7 40T
1592229604 0.7 42T
1592229606 0.7 44T
1592229611 0.7 42T
1592229617 0.7 41T
1592229618 0.7 44T
1592229619 0.7 45T
1592229620 0.7 756T
1592229621 0.7 28T
1592229630 0.7 268T
1592229634 0.7 1083T
1592229636 0.7 1164T
1592229637 0.7 976T
1592229639 0.7 1120T
1592229641 0.7 1086T
1592229641 0.7 268T
1592229645 0.7 561T
1592229646 0.7 70T
1592229647 0.7 617T
