time noise chunk
1592990634 0.7 538t
1592990676 0.7 1216T
1592990681 0.7 538T
1592990682 0.7 1262T
1592990682 0.7 1230T
1592990683 0.7 1232T
1592990683 0.7 1227T
1592990683 0.7 1232T
1592990684 0.7 1156T
1592990684 0.7 584T
1592990685 0.7 598T
1592990686 0.7 809T
1592990687 0.7 308T
1592990687 0.7 150T
1592990688 0.7 123T
1592990688 0.7 236T
1592990689 0.7 84T
1592990690 0.7 748T
1592990690 0.7 1195T
1592990690 0.7 1259T
1592990692 0.7 1189T
1592990692 0.7 1190T
1592990693 0.7 1237T
1592990693 0.7 1260T
1592990694 0.7 1237T
1592990694 0.7 1159T
1592990695 0.7 542T
1592990696 0.7 92T
1592990696 0.7 1126T
1592990697 0.7 1103T
1592990698 0.7 1163T
1592990698 0.7 892T
1592990699 0.7 74T
1592990700 0.7 110T
1592990700 0.7 1125T
1592990701 0.7 1126T
1592990701 0.7 894T
1592990702 0.7 792T
1592990702 0.7 261T
1592990704 0.7 1194T
1592990707 0.7 1115T
1592990708 0.7 1116T
1592990708 0.7 1199T
1592990709 0.7 1156T
1592990709 0.7 879T
1592990710 0.7 880T
1592990710 0.7 879T
1592990711 0.7 277T
1592990712 0.7 1306T
1592990712 0.7 1101T
1592990713 0.7 1103T
1592990714 0.7 1101T
1592990714 0.7 1105T
1592990715 0.7 254T
1592990715 0.7 99T
1592990716 0.7 538T
1592990716 0.7 1216T
1592990717 0.7 1242T
1592990718 0.7 1191T
1592990718 0.7 538T
1592990719 0.7 1216T
1592990720 0.7 926T
1592990720 0.7 538T
1592990721 0.7 1308T
1592990722 0.7 93T
1592990722 0.7 1308T
1592990723 0.7 25T
1592990723 0.7 401T
1592990724 0.7 1308T
1592990724 0.7 401T
1592990725 0.7 27T
1592990726 0.7 30T
1592990726 0.7 307T
1592990727 0.7 123T
1592990728 0.7 152T
1592990729 0.7 160T
1592990730 0.7 152T
1592990731 0.7 52T
1592990732 0.7 78T
1592990732 0.7 980T
1592990733 0.7 626T
1592990733 0.7 1228T
1592990734 0.7 1195T
1592990734 0.7 330T
1592990735 0.7 325T
1592990738 0.7 677T
