time noise chunk
1592447600 0.7 1295t
1592447670 0.7 1275T
1592447674 0.7 1156T
1592447680 0.7 812T
1592447692 0.7 1172T
1592447697 0.7 1144T
1592447698 0.7 149T
1592447701 0.7 1107T
1592447704 0.7 598T
1592447708 0.7 931T
1592447711 0.7 1157T
1592447714 0.7 683T
1592447721 0.7 89T
1592447725 0.7 696T
1592447729 0.7 158T
1592447731 0.7 1263T
1592447735 0.7 1109T
1592447737 0.7 1009T
1592447740 0.7 1097T
1592447742 0.7 766T
1592447746 0.7 630T
1592447749 0.7 1116T
1592447751 0.7 1209T
1592447755 0.7 1052T
1592447763 0.7 240T
1592447767 0.7 291T
1592447774 0.7 767T
1592447776 0.7 780T
1592447779 0.7 1120T
1592447782 0.7 551T
1592447785 0.7 1245T
1592447788 0.7 658T
1592447789 0.7 731T
1592447790 0.7 637T
1592447792 0.7 812T
1592447793 0.7 333T
1592447794 0.7 1163T
1592447797 0.7 25T
1592447799 0.7 1096T
1592447801 0.7 1208T
1592447803 0.7 34T
1592447807 0.7 604T
1592447809 0.7 334T
1592447812 0.7 616T
1592447814 0.7 56T
1592447817 0.7 504T
1592447818 0.7 823T
1592447821 0.7 1272T
1592447826 0.7 1074T
1592447830 0.7 1210T
1592447834 0.7 702T
1592447838 0.7 1264T
1592447841 0.7 1113T
1592447843 0.7 1145T
1592447846 0.7 545T
1592447853 0.7 807T
1592447856 0.7 634T
1592447860 0.7 679T
1592447864 0.7 1314T
1592447868 0.7 771T
1592447871 0.7 805T
1592447878 0.7 1144T
1592447881 0.7 28T
1592447889 0.7 805T
1592447895 0.7 1143T
1592447898 0.7 594T
1592447902 0.7 1333T
1592447906 0.7 699T
1592447911 0.7 168T
1592447914 0.7 76T
1592447917 0.7 617T
1592447922 0.7 1234T
1592447927 0.7 929T
1592447933 0.7 344T
1592447937 0.7 1053T
1592447944 0.7 839T
1592447947 0.7 957T
1592447951 0.7 56T
1592447954 0.7 710T
1592447958 0.7 764T
1592447964 0.7 3T
1592447973 0.7 1051T
1592447976 0.7 1241T
1592447980 0.7 1180T
1592447981 0.7 628T
1592447983 0.7 979T
1592452273 0.7 513T
1592452279 0.7 735T
1592452281 0.7 19T
1592452281 0.7 315T
1592452283 0.7 721T
1592452287 0.7 702T
1592452289 0.7 23T
1592452290 0.7 290T
1592452292 0.7 1272T
1592452295 0.7 102T
1592452296 0.7 1030T
1592452298 0.7 812T
1592452300 0.7 56T
1592452301 0.7 80T
1592452302 0.7 1274T
1592452303 0.7 365T
1592452305 0.7 1181T
1592452307 0.7 927T
1592452311 0.7 601T
1592452313 0.7 743T
1592452314 0.7 1053T
1592452316 0.7 606T
1592452318 0.7 635T
1592452318 0.7 584T
1592452321 0.7 1307T
1592452324 0.7 237T
1592452326 0.7 1299T
1592452328 0.7 1083T
1592452330 0.7 1050T
1592452333 0.7 630T
1592452335 0.7 159T
1592452337 0.7 558T
1592452339 0.7 934T
1592452342 0.7 81T
1592452343 0.7 395T
1592452345 0.7 724T
1592452348 0.7 568T
1592452349 0.7 1127T
1592452351 0.7 761T
1592452353 0.7 292T
1592452354 0.7 317T
1592452355 0.7 279T
1592452357 0.7 1010T
1592452360 0.7 783T
1592452363 0.7 691T
1592452363 0.7 1033T
