time noise chunk
1592377967 0.7 238t
1592377975 0.7 661T
1592377977 0.7 668T
1592377978 0.7 183T
1592377979 0.7 267T
1592377981 0.7 348T
1592377982 0.7 1334T
1592377983 0.7 300T
1592377984 0.7 1009T
1592377985 0.7 796T
1592377987 0.7 312T
1592377989 0.7 1197T
1592377991 0.7 55T
1592377992 0.7 820T
1592377993 0.7 1050T
1592377995 0.7 918T
1592377996 0.7 1238T
1592377998 0.7 48T
1592377999 0.7 1151T
1592378001 0.7 117T
1592378002 0.7 1239T
1592378003 0.7 910T
1592378005 0.7 119T
1592378006 0.7 766T
1592378007 0.7 1192T
1592378008 0.7 568T
1592378010 0.7 318T
1592378012 0.7 515T
1592378013 0.7 369T
1592378015 0.7 622T
1592378016 0.7 367T
1592378017 0.7 812T
1592378019 0.7 1082T
1592378020 0.7 925T
1592378022 0.7 654T
1592378024 0.7 606T
1592378029 0.7 50T
1592378030 0.7 525T
1592378032 0.7 567T
1592378033 0.7 270T
1592378035 0.7 1281T
1592378036 0.7 967T
1592378038 0.7 1041T
1592378040 0.7 409T
1592378042 0.7 150T
1592378042 0.7 114T
1592378045 0.7 917T
1592378047 0.7 93T
1592378048 0.7 783T
1592378049 0.7 322T
1592378050 0.7 1006T
1592378052 0.7 1093T
1592378053 0.7 1187T
1592378055 0.7 590T
1592378057 0.7 7T
1592378059 0.7 584T
1592378060 0.7 1135T
1592378062 0.7 1107T
1592378063 0.7 617T
1592378064 0.7 1129T
1592378067 0.7 556T
1592378069 0.7 1207T
1592378071 0.7 1083T
1592378073 0.7 1012T
1592378075 0.7 1012T
1592378076 0.7 32T
1592378077 0.7 1149T
1592378079 0.7 1008T
1592378082 0.7 1195T
1592378085 0.7 71T
1592378089 0.7 315T
1592378091 0.7 1168T
1592378093 0.7 878T
1592378096 0.7 259T
1592378097 0.7 325T
1592378098 0.7 845T
1592378100 0.7 760T
1592378101 0.7 744T
1592378103 0.7 966T
1592378105 0.7 54T
1592378108 0.7 618T
1592378110 0.7 650T
1592378113 0.7 1158T
1592378115 0.7 748T
1592378117 0.7 1037T
1592378118 0.7 1316T
1592378119 0.7 1274T
1592378120 0.7 245T
1592378122 0.7 1200T
1592378124 0.7 812T
1592378126 0.7 666T
1592378127 0.7 683T
1592378128 0.7 1145T
1592378130 0.7 123T
1592378131 0.7 518T
1592378133 0.7 47T
1592378135 0.7 693T
1592378138 0.7 1127T
1592378141 0.7 617T
1592378144 0.7 554T
1592378146 0.7 600T
1592378150 0.7 1215T
1592378152 0.7 705T
1592378154 0.7 686T
1592378157 0.7 1037T
1592378159 0.7 6T
1592378162 0.7 56T
1592378166 0.7 315T
1592378169 0.7 659T
1592378170 0.7 735T
1592378171 0.7 1299T
1592378173 0.7 114T
1592378181 0.7 663T
1592378183 0.7 1092T
1592378184 0.7 762T
1592378186 0.7 72T
1592378189 0.7 1108T
1592378190 0.7 673T
1592378193 0.7 1243T
1592378194 0.7 1299T
1592378197 0.7 768T
1592378199 0.7 252T
1592378201 0.7 363T
1592378203 0.7 106T
1592378205 0.7 353T
1592378206 0.7 86T
1592378209 0.7 857T
1592378211 0.7 826T
1592378213 0.7 59T
1592378217 0.7 970T
1592378220 0.7 523T
1592378223 0.7 1298T
1592378225 0.7 636T
1592378227 0.7 929T
1592378228 0.7 1003T
1592378230 0.7 678T
1592378232 0.7 70T
1592378233 0.7 808T
1592378234 0.7 840T
1592378236 0.7 352T
1592378239 0.7 606T
1592378242 0.7 26T
1592378243 0.7 603T
1592378244 0.7 825T
1592378246 0.7 177T
1592378247 0.7 1099T
1592378248 0.7 1201T
1592378249 0.7 1111T
1592378252 0.7 261T
1592378254 0.7 856T
1592378256 0.7 660T
1592378258 0.7 137T
1592378260 0.7 1112T
1592378263 0.7 738T
1592378267 0.7 762T
1592378269 0.7 737T
1592378273 0.7 736T
1592378276 0.7 288T
1592378277 0.7 865T
1592378279 0.7 37T
1592378280 0.7 924T
1592378281 0.7 121T
1592378283 0.7 607T
1592378285 0.7 150T
1592378287 0.7 549T
1592378288 0.7 353T
1592378290 0.7 726T
1592378293 0.7 1333T
1592378295 0.7 1037T
1592378296 0.7 115T
1592378298 0.7 807T
1592378299 0.7 594T
1592378301 0.7 615T
1592378304 0.7 734T
1592378309 0.7 1101T
1592378311 0.7 1065T
1592378313 0.7 150T
1592378314 0.7 1197T
1592378316 0.7 157T
1592378318 0.7 546T
1592378321 0.7 622T
1592378323 0.7 1179T
1592378325 0.7 726T
1592378328 0.7 245T
1592378330 0.7 45T
1592378332 0.7 59T
1592378334 0.7 738T
1592378337 0.7 1318T
1592378341 0.7 908T
1592378345 0.7 102T
1592378347 0.7 1099T
1592378348 0.7 1076T
1592378350 0.7 649T
1592378352 0.7 97T
1592378354 0.7 1260T
1592378356 0.7 578T
1592378358 0.7 56T
1592378360 0.7 114T
1592378362 0.7 386T
1592378364 0.7 275T
1592378366 0.7 899T
1592378367 0.7 1231T
1592378370 0.7 369T
1592378373 0.7 1068T
1592378375 0.7 1204T
1592378377 0.7 979T
1592378378 0.7 316T
1592378381 0.7 100T
1592378382 0.7 611T
1592378384 0.7 778T
1592378386 0.7 1296T
1592378387 0.7 617T
1592378392 0.7 784T
1592378393 0.7 90T
1592378396 0.7 84T
1592378399 0.7 1041T
1592378408 0.7 177T
1592378413 0.7 1333T
1592378416 0.7 1086T
1592378418 0.7 1206T
1592378421 0.7 606T
1592378422 0.7 633T
1592378424 0.7 1331T
1592378426 0.7 108T
1592378428 0.7 1194T
1592378429 0.7 1274T
1592378432 0.7 706T
1592378434 0.7 630T
1592378436 0.7 314T
1592378437 0.7 1059T
1592378439 0.7 1126T
1592378441 0.7 817T
1592378443 0.7 1340T
1592378444 0.7 683T
1592378445 0.7 538T
1592378446 0.7 1315T
