time noise chunk
1599052251 0.7 538t
1599091798 0.7 1106T
1599092619 0.7 118T
1599092648 0.7 538T
1599092681 0.7 123T
1599092907 0.7 1143T
1599093039 0.7 515T
1599093041 0.7 236T
1599093051 0.7 704T
1599093071 0.7 168T
1599093073 0.7 158T
1599093082 0.7 626T
1599093107 0.7 1115T
1599093118 0.7 289T
1599093121 0.7 1070T
1599093125 0.7 158T
1599093130 0.7 618T
1599093134 0.7 52T
1599093138 0.7 717T
1599093142 0.7 1171T
1599093148 0.7 1193T
1599093156 0.7 538T
1599093163 0.7 797T
1599093171 0.7 631T
1599093178 0.7 1139T
1599093187 0.7 1143T
1599093196 0.7 1306T
1599093200 0.7 538T
1599093207 0.7 1056T
1599093212 0.7 538T
1599093222 0.7 1157T
1599093226 0.7 330T
1599093230 0.7 1083T
1599093238 0.7 897T
1599093242 0.7 538T
1599093247 0.7 1061T
1599093254 0.7 751T
1599093258 0.7 236T
1599093262 0.7 1186T
1599093266 0.7 964T
1599093272 0.7 1047T
1599093276 0.7 257T
1599093282 0.7 1125T
1599093290 0.7 744T
1599093294 0.7 784T
1599093298 0.7 1209T
1599093302 0.7 1095T
1599093306 0.7 808T
1599093312 0.7 538T
1599093317 0.7 1191T
1599093322 0.7 603T
1599093328 0.7 538T
1599093334 0.7 634T
1599093343 0.7 52T
1599093349 0.7 1082T
1599093353 0.7 1083T
1599093355 0.7 961T
1599093364 0.7 317T
1599093368 0.7 768T
1599093377 0.7 894T
1599093383 0.7 342T
1599093389 0.7 1143T
1599093392 0.7 1130T
1599093398 0.7 751T
1599093403 0.7 1218T
1599093410 0.7 1179T
1599093415 0.7 1142T
1599093422 0.7 1070T
1599093430 0.7 624T
1599093435 0.7 1198T
1599093440 0.7 1083T
1599093456 0.7 363T
1599093461 0.7 1245T
1599093466 0.7 1171T
1599093470 0.7 627T
1599093479 0.7 1212T
1599093484 0.7 787T
1599093489 0.7 538T
1599093496 0.7 674T
1599093503 0.7 668T
1599093507 0.7 1167T
1599093513 0.7 1115T
1599093527 0.7 1314T
1599093534 0.7 538T
1599093541 0.7 801T
1599093545 0.7 1198T
1599093552 0.7 1046T
1599093558 0.7 538T
1599093564 0.7 648T
1599093568 0.7 808T
1599093576 0.7 722T
1599093580 0.7 811T
1599093587 0.7 538T
1599093593 0.7 808T
1599093600 0.7 949T
1599093605 0.7 656T
1599093610 0.7 538T
1599093616 0.7 650T
1599093624 0.7 159T
1599093633 0.7 516T
1599093638 0.7 650T
1599093647 0.7 1188T
1599093650 0.7 538T
1599093656 0.7 645T
1599093666 0.7 778T
1599093668 0.7 1230T
1599093672 0.7 1098T
1599093675 0.7 1033T
1599093679 0.7 1164T
1599093687 0.7 704T
1599093692 0.7 656T
1599093699 0.7 1210T
1599093705 0.7 717T
1599093709 0.7 236T
1599093718 0.7 304T
1599093724 0.7 1115T
1599093727 0.7 6T
1599093731 0.7 769T
1599093733 0.7 538T
1599093738 0.7 1319T
1599093742 0.7 1152T
1599093749 0.7 544T
1599093754 0.7 1076T
1599093759 0.7 95T
1599093763 0.7 1007T
1599093769 0.7 1095T
1599093772 0.7 716T
1599093775 0.7 811T
1599093780 0.7 1206T
1599093783 0.7 538T
1599093787 0.7 878T
1599093792 0.7 66T
1599093795 0.7 1291T
1599093797 0.7 538T
1599093813 0.7 1071T
1599093817 0.7 1189T
1599093823 0.7 1144T
1599093826 0.7 52T
1599093830 0.7 1002T
1599093835 0.7 797T
1599093839 0.7 1247T
1599093846 0.7 158T
1599093848 0.7 94T
1599093852 0.7 1037T
1599093861 0.7 282T
1599093867 0.7 385T
1599093870 0.7 680T
1599093875 0.7 1118T
1599093881 0.7 1137T
1599093888 0.7 1332T
1599093890 0.7 1315T
1599093893 0.7 538T
1599093899 0.7 101T
1599093910 0.7 764T
1599093915 0.7 930T
1599093919 0.7 1146T
1599093923 0.7 1319T
1599093929 0.7 1131T
1599093934 0.7 538T
1599093938 0.7 1056T
1599093947 0.7 585T
1599093952 0.7 115T
1599093960 0.7 180T
1599093966 0.7 1131T
1599093972 0.7 1259T
1599093974 0.7 789T
1599093978 0.7 318T
1599093982 0.7 1056T
1599093986 0.7 1188T
1599093990 0.7 1171T
1599093993 0.7 1173T
1599093998 0.7 538T
1599094005 0.7 1299T
1599094007 0.7 538T
1599094020 0.7 899T
1599094027 0.7 123T
1599094031 0.7 1230T
1599094038 0.7 1227T
1599094046 0.7 784T
1599094052 0.7 52T
1599094055 0.7 764T
1599094060 0.7 634T
1599094066 0.7 1168T
1599094070 0.7 264T
1599094076 0.7 538T
1599094084 0.7 673T
1599094097 0.7 1157T
1599094103 0.7 1213T
1599094108 0.7 593T
1599094112 0.7 1325T
1599094117 0.7 958T
1599094119 0.7 538T
1599094124 0.7 52T
1599094128 0.7 1149T
1599094130 0.7 1193T
1599094133 0.7 236T
1599094139 0.7 110T
1599094147 0.7 52T
1599094150 0.7 307T
1599094158 0.7 1082T
1599094161 0.7 879T
1599094167 0.7 538T
1599094170 0.7 667T
1599094176 0.7 1033T
1599094181 0.7 1217T
1599094184 0.7 123T
1599094186 0.7 236T
1599094189 0.7 1115T
1599094194 0.7 726T
1599094201 0.7 1214T
1599094208 0.7 1011T
1599094218 0.7 1057T
1599094221 0.7 1083T
1599094225 0.7 1300T
1599094228 0.7 105T
1599094230 0.7 773T
1599094235 0.7 538T
1599094241 0.7 248T
1599094251 0.7 236T
1599094257 0.7 557T
1599094261 0.7 605T
1599094266 0.7 603T
1599094269 0.7 168T
1599094273 0.7 581T
1599094277 0.7 815T
1599094282 0.7 557T
1599094288 0.7 681T
1599094292 0.7 1212T
1599094296 0.7 704T
1599094299 0.7 4T
1599094305 0.7 1056T
1599094311 0.7 626T
1599094316 0.7 180T
1599094319 0.7 906T
1599094324 0.7 340T
1599094328 0.7 855T
1599094331 0.7 1082T
1599094341 0.7 245T
1599094345 0.7 123T
1599094347 0.7 1232T
1599094351 0.7 1095T
1599094358 0.7 86T
1599094365 0.7 1053T
1599094368 0.7 538T
1599094374 0.7 1005T
1599094381 0.7 114T
1599094386 0.7 900T
1599094388 0.7 123T
1599094395 0.7 94T
1599094400 0.7 62T
1599094408 0.7 734T
1599094412 0.7 538T
1599094418 0.7 820T
1599094422 0.7 964T
1599094427 0.7 1230T
1599094432 0.7 634T
1599094436 0.7 1070T
1599094439 0.7 1137T
1599094446 0.7 52T
1599094450 0.7 637T
1599094455 0.7 52T
1599094459 0.7 123T
1599094470 0.7 659T
1599094473 0.7 52T
1599094476 0.7 1089T
1599094496 0.7 1227T
1599094501 0.7 1142T
1599094508 0.7 52T
1599094510 0.7 727T
1599094516 0.7 123T
1599094523 0.7 545T
1599094528 0.7 1207T
1599094534 0.7 160T
1599094537 0.7 62T
1599094542 0.7 826T
1599094549 0.7 324T
1599094554 0.7 1125T
1599094558 0.7 1190T
1599094562 0.7 94T
1599094571 0.7 310T
1599094576 0.7 659T
1599094586 0.7 25T
1599094590 0.7 1181T
1599094592 0.7 123T
1599094599 0.7 1090T
1599094608 0.7 766T
1599094614 0.7 1161T
1599094617 0.7 538T
1599094623 0.7 1302T
1599094629 0.7 891T
1599094632 0.7 662T
1599094644 0.7 52T
1599094653 0.7 820T
1599094655 0.7 826T
1599094660 0.7 123T
1599094666 0.7 324T
1599094670 0.7 995T
1599094675 0.7 998T
1599094681 0.7 538T
1599094687 0.7 283T
1599094690 0.7 1217T
1599094693 0.7 650T
1599094702 0.7 1266T
1599094705 0.7 917T
1599094712 0.7 1083T
1599094718 0.7 950T
1599094725 0.7 1060T
1599094730 0.7 894T
1599094734 0.7 1275T
1599094741 0.7 1061T
1599094745 0.7 367T
1599094752 0.7 538T
1599094758 0.7 44T
1599094764 0.7 1191T
1599094768 0.7 91T
1599094771 0.7 1280T
1599094782 0.7 1123T
1599094788 0.7 900T
1599094791 0.7 52T
1599094795 0.7 1143T
1599094801 0.7 865T
1599094808 0.7 815T
1599094814 0.7 689T
1599094820 0.7 538T
1599094826 0.7 1070T
1599094829 0.7 720T
1599094832 0.7 1227T
1599094834 0.7 51T
1599094838 0.7 667T
1599094849 0.7 249T
1599094855 0.7 1083T
1599094858 0.7 308T
1599094870 0.7 669T
1599094875 0.7 1191T
1599094881 0.7 116T
1599094894 0.7 1093T
1599094897 0.7 1092T
1599094900 0.7 554T
1599094906 0.7 1007T
1599094913 0.7 123T
1599094917 0.7 1143T
1599094922 0.7 945T
1599094927 0.7 1082T
1599094938 0.7 1335T
1599094941 0.7 52T
1599094946 0.7 236T
1599094952 0.7 1086T
1599094957 0.7 538T
1599094961 0.7 953T
1599094967 0.7 703T
1599094971 0.7 797T
1599094974 0.7 692T
1599094982 0.7 538T
1599094988 0.7 52T
1599094992 0.7 1082T
1599094995 0.7 1149T
1599095004 0.7 671T
1599095009 0.7 925T
1599095014 0.7 573T
1599095019 0.7 1280T
1599095026 0.7 1275T
1599095032 0.7 1061T
1599095035 0.7 538T
1599095040 0.7 8T
1599095043 0.7 538T
1599095054 0.7 1056T
1599095058 0.7 1140T
1599095066 0.7 83T
1599095070 0.7 826T
1599095074 0.7 538T
1599095078 0.7 1051T
1599095082 0.7 538T
1599095086 0.7 236T
1599095090 0.7 627T
1599095094 0.7 755T
1599095101 0.7 1190T
1599095103 0.7 1082T
1599095112 0.7 1083T
1599095123 0.7 619T
1599095133 0.7 815T
1599095139 0.7 544T
1599095143 0.7 695T
1599095145 0.7 1291T
1599095147 0.7 1005T
1599095150 0.7 538T
1599095155 0.7 887T
1599095161 0.7 629T
1599095165 0.7 52T
1599095172 0.7 1280T
1599095177 0.7 538T
1599095185 0.7 364T
1599095190 0.7 795T
1599095196 0.7 8T
1599095199 0.7 123T
1599095206 0.7 686T
1599095210 0.7 793T
1599095217 0.7 158T
1599095225 0.7 1139T
1599095231 0.7 1082T
1599095242 0.7 538T
1599095246 0.7 1268T
1599095251 0.7 933T
1599095257 0.7 621T
1599095260 0.7 236T
1599095267 0.7 1083T
1599095269 0.7 1082T
1599095274 0.7 950T
1599095285 0.7 1082T
1599095303 0.7 1077T
1599095315 0.7 1089T
1599095331 0.7 33T
1599095335 0.7 850T
1599095339 0.7 21T
1599095343 0.7 123T
1599095353 0.7 736T
1599095356 0.7 236T
1599095359 0.7 70T
1599095363 0.7 106T
1599095371 0.7 886T
1599095378 0.7 814T
1599095383 0.7 1118T
1599095390 0.7 764T
1599095394 0.7 1262T
1599095399 0.7 1271T
1599095405 0.7 718T
1599095408 0.7 785T
1599095411 0.7 888T
1599095417 0.7 538T
1599095428 0.7 1002T
1599095433 0.7 538T
1599095439 0.7 685T
1599095443 0.7 1232T
1599095448 0.7 1184T
1599095451 0.7 99T
1599095456 0.7 963T
1599095462 0.7 1169T
1599095469 0.7 1135T
1599095474 0.7 1242T
1599095482 0.7 157T
1599095486 0.7 1243T
1599095489 0.7 1136T
1599095492 0.7 1336T
1599095497 0.7 4T
1599095500 0.7 1227T
1599095505 0.7 1149T
1599095507 0.7 578T
1599095511 0.7 52T
1599095513 0.7 1137T
1599095515 0.7 1130T
1599095525 0.7 276T
1599095532 0.7 779T
1599095535 0.7 1234T
1599095541 0.7 1007T
1599095546 0.7 282T
1599095551 0.7 623T
1599095554 0.7 52T
1599095559 0.7 837T
1599095563 0.7 1278T
1599095567 0.7 1192T
1599095571 0.7 538T
1599095580 0.7 1184T
1599095584 0.7 734T
1599095588 0.7 1262T
1599095592 0.7 131T
1599095594 0.7 1005T
1599095598 0.7 524T
1599095606 0.7 1181T
1599095615 0.7 52T
1599095621 0.7 236T
1599095630 0.7 1051T
1599095636 0.7 635T
1599095639 0.7 236T
1599095642 0.7 117T
1599095645 0.7 704T
1599095650 0.7 708T
1599095657 0.7 677T
1599095663 0.7 1209T
1599095668 0.7 1118T
1599095673 0.7 1077T
1599095675 0.7 672T
1599095677 0.7 314T
1599095683 0.7 538T
1599095694 0.7 356T
1599095701 0.7 67T
1599095705 0.7 27T
1599095711 0.7 1131T
1599095718 0.7 257T
1599095720 0.7 1319T
1599095726 0.7 1115T
1599095730 0.7 149T
1599095733 0.7 364T
1599095740 0.7 1046T
1599095745 0.7 538T
1599095752 0.7 52T
1599095754 0.7 936T
1599095757 0.7 720T
1599095761 0.7 836T
1599095767 0.7 1207T
1599095775 0.7 123T
1599095784 0.7 1060T
1599095788 0.7 522T
1599095793 0.7 538T
1599095802 0.7 1041T
1599095807 0.7 1143T
1599095812 0.7 52T
1599095820 0.7 1089T
1599095830 0.7 673T
1599095833 0.7 1089T
1599095837 0.7 1124T
1599095839 0.7 549T
1599095844 0.7 1077T
1599095858 0.7 557T
1599095862 0.7 1070T
1599095869 0.7 538T
1599095876 0.7 1070T
1599095878 0.7 123T
1599095882 0.7 181T
1599095888 0.7 1316T
1599095892 0.7 538T
1599095898 0.7 52T
1599095901 0.7 1115T
1599095923 0.7 700T
1599095927 0.7 386T
1599095933 0.7 834T
1599095939 0.7 1082T
1599095945 0.7 123T
1599095949 0.7 50T
1599095956 0.7 1207T
1599095961 0.7 1125T
1599095968 0.7 595T
1599095975 0.7 635T
1599095979 0.7 1142T
1599095983 0.7 776T
1599095990 0.7 658T
1599095996 0.7 52T
1599096000 0.7 81T
1599096002 0.7 1321T
1599096006 0.7 552T
1599096010 0.7 245T
1599096014 0.7 1190T
1599096021 0.7 28T
1599096028 0.7 5T
1599096031 0.7 1075T
1599096034 0.7 627T
1599096037 0.7 1085T
1599096044 0.7 745T
1599096048 0.7 1056T
1599096053 0.7 850T
1599096057 0.7 1270T
1599096064 0.7 1202T
1599096069 0.7 538T
1599096074 0.7 1331T
1599096080 0.7 879T
1599096084 0.7 236T
1599096086 0.7 1156T
1599096091 0.7 538T
1599096095 0.7 772T
1599096101 0.7 538T
1599096106 0.7 888T
1599096108 0.7 347T
1599096117 0.7 236T
1599096138 0.7 700T
1599096145 0.7 892T
1599096153 0.7 758T
1599096158 0.7 236T
1599096162 0.7 1163T
1599096164 0.7 123T
1599096172 0.7 538T
1599096178 0.7 270T
1599096185 0.7 593T
1599096196 0.7 656T
1599096201 0.7 52T
1599096205 0.7 236T
1599096214 0.7 335T
1599096220 0.7 236T
1599096233 0.7 613T
1599096240 0.7 1188T
1599096248 0.7 176T
1599096251 0.7 104T
1599096258 0.7 538T
1599096266 0.7 1071T
1599096271 0.7 572T
1599096276 0.7 588T
1599096281 0.7 318T
1599096289 0.7 178T
1599096291 0.7 1239T
1599096302 0.7 1197T
1599096306 0.7 123T
1599096310 0.7 928T
1599096315 0.7 538T
1599096323 0.7 1212T
1599096327 0.7 321T
1599096333 0.7 1137T
1599096338 0.7 704T
1599096342 0.7 1193T
1599096347 0.7 778T
1599096352 0.7 1156T
1599096354 0.7 52T
1599096359 0.7 158T
1599096364 0.7 600T
1599096374 0.7 615T
1599096380 0.7 95T
1599096388 0.7 538T
1599096398 0.7 1161T
1599096403 0.7 337T
1599096410 0.7 772T
1599096413 0.7 843T
1599096420 0.7 704T
1599096423 0.7 1203T
1599096427 0.7 1061T
1599096431 0.7 628T
1599096437 0.7 575T
1599096442 0.7 1203T
1599096448 0.7 1208T
1599096450 0.7 253T
1599096454 0.7 1074T
1599096460 0.7 538T
1599096466 0.7 1056T
1599096473 0.7 63T
1599096477 0.7 292T
1599096482 0.7 583T
1599096491 0.7 1115T
1599096500 0.7 524T
1599096508 0.7 538T
1599096516 0.7 8T
1599096520 0.7 236T
1599096522 0.7 773T
1599096529 0.7 599T
1599096531 0.7 123T
1599096537 0.7 1078T
1599096546 0.7 236T
1599096552 0.7 1271T
1599096555 0.7 1247T
1599096560 0.7 732T
1599096565 0.7 311T
1599096570 0.7 1090T
1599096581 0.7 1143T
