time noise chunk
1593600336 0.7 538t
1593600347 0.7 542T
1593600385 0.7 92T
1593600447 0.7 76T
1593600491 0.7 593T
1593600495 0.7 538T
1593600496 0.7 820T
1593600496 0.7 1160T
1593600497 0.7 1123T
1593600497 0.7 538T
1593600498 0.7 264T
1593600498 0.7 249T
1593600499 0.7 78T
1593600500 0.7 1122T
1593600500 0.7 1121T
1593600501 0.7 1122T
1593600501 0.7 1328T
1593600502 0.7 827T
1593600502 0.7 1328T
1593600503 0.7 1325T
1593600504 0.7 1328T
1593600505 0.7 1319T
1593600505 0.7 538T
1593600506 0.7 366T
1593600507 0.7 538T
1593600507 0.7 369T
1593600508 0.7 394T
1593600508 0.7 369T
1593600509 0.7 371T
1593600510 0.7 372T
1593600510 0.7 1285T
1593600511 0.7 1284T
1593600511 0.7 1285T
1593600512 0.7 1284T
1593600512 0.7 1285T
1593600513 0.7 646T
1593600514 0.7 538T
1593600514 0.7 1328T
1593600515 0.7 1321T
1593600515 0.7 636T
1593600516 0.7 788T
1593600517 0.7 1049T
1593600517 0.7 1050T
1593600518 0.7 889T
1593600519 0.7 899T
1593600520 0.7 804T
1593600521 0.7 604T
1593600523 0.7 245T
1593600523 0.7 150T
1593600524 0.7 151T
1593600525 0.7 157T
1593600525 0.7 73T
1593600526 0.7 150T
1593600526 0.7 1328T
1593600527 0.7 1319T
1593600528 0.7 1328T
1593600528 0.7 1325T
1593600529 0.7 635T
1593600529 0.7 538T
1593600530 0.7 1332T
1593600531 0.7 1331T
1593600531 0.7 1332T
1593600532 0.7 1331T
1593600532 0.7 1334T
1593600533 0.7 711T
1593600535 0.7 715T
1593600535 0.7 152T
1593600536 0.7 158T
1593600539 0.7 152T
1593600540 0.7 153T
1593600541 0.7 630T
1593600542 0.7 52T
1593600542 0.7 369T
1593600543 0.7 807T
1593600543 0.7 806T
1593600544 0.7 409T
1593600546 0.7 557T
1593600547 0.7 66T
1593600547 0.7 661T
1593600548 0.7 324T
1593600549 0.7 538T
1593600550 0.7 844T
1593600550 0.7 755T
1593600551 0.7 734T
1593600552 0.7 1328T
1593600552 0.7 1325T
1593600552 0.7 656T
1593600553 0.7 1243T
1593600554 0.7 1193T
1593600555 0.7 1328T
1593600556 0.7 1321T
1593600557 0.7 181T
1593600558 0.7 1329T
1593600558 0.7 238T
1593600559 0.7 123T
1593600559 0.7 546T
1593600560 0.7 651T
1593600562 0.7 1126T
1593600563 0.7 1102T
1593600564 0.7 1126T
1593600564 0.7 800T
1593600565 0.7 538T
1593600565 0.7 107T
1593600566 0.7 106T
1593600566 0.7 107T
1593600566 0.7 538T
1593600567 0.7 1180T
1593600568 0.7 1227T
1593600568 0.7 1138T
1593600569 0.7 1328T
1593600569 0.7 538T
1593600570 0.7 371T
1593600571 0.7 1216T
1593600571 0.7 1328T
1593600571 0.7 1076T
1593600572 0.7 716T
1593600572 0.7 353T
1593600573 0.7 538T
1593600574 0.7 837T
1593600575 0.7 843T
1593600575 0.7 291T
1593600577 0.7 292T
1593600577 0.7 291T
1593600578 0.7 292T
1593600578 0.7 1207T
1593600580 0.7 538T
1593600581 0.7 995T
1593600581 0.7 635T
1593600582 0.7 254T
1593600583 0.7 1171T
1593600583 0.7 1328T
1593600584 0.7 965T
1593600585 0.7 704T
1593600586 0.7 878T
1593600587 0.7 1078T
1593600588 0.7 1079T
1593600588 0.7 91T
1593600589 0.7 1156T
1593600590 0.7 351T
1593600591 0.7 591T
1593600591 0.7 670T
1593600592 0.7 1277T
1593600592 0.7 894T
1593600593 0.7 1034T
1593600593 0.7 1328T
1593600594 0.7 1325T
1593600594 0.7 1321T
1593600595 0.7 1156T
1593600599 0.7 1207T
1593600601 0.7 1213T
1593600602 0.7 1212T
1593600602 0.7 1139T
1593600603 0.7 1212T
1593600604 0.7 1197T
1593600607 0.7 1006T
1593600608 0.7 635T
1593600609 0.7 793T
1593600609 0.7 1328T
1593600611 0.7 963T
1593600614 0.7 894T
1593600615 0.7 92T
1593600615 0.7 1009T
1593600616 0.7 538T
1593600617 0.7 843T
1593600619 0.7 292T
1593600620 0.7 158T
1593600622 0.7 152T
1593600622 0.7 236T
1593600623 0.7 1263T
1593600623 0.7 160T
1593600624 0.7 100T
1593600625 0.7 725T
1593600627 0.7 1255T
1593600627 0.7 1328T
1593600634 0.7 1319T
1593600637 0.7 1321T
1593600649 0.7 1033T
1593600650 0.7 1315T
1593600651 0.7 1314T
1593600653 0.7 1315T
1593600653 0.7 633T
1593600654 0.7 1083T
1593600655 0.7 538T
1593600655 0.7 367T
1593600656 0.7 538T
1593600656 0.7 1216T
1593600657 0.7 1198T
1593600660 0.7 1328T
1593600663 0.7 1319T
1593600664 0.7 1328T
