time noise chunk
1593610137 0.7 1328t
1593610143 0.7 722T
1593610145 0.7 667T
1593610184 0.7 538T
1593610218 0.7 371T
1593610226 0.7 1285T
1593610227 0.7 538T
1593610227 0.7 367T
1593610228 0.7 538T
1593610229 0.7 1116T
1593610233 0.7 848T
1593610234 0.7 1207T
1593610235 0.7 1243T
1593610236 0.7 1191T
1593610237 0.7 1222T
1593610239 0.7 1195T
1593610244 0.7 369T
1593610244 0.7 394T
1593610245 0.7 392T
1593610246 0.7 394T
1593610247 0.7 369T
1593610248 0.7 357T
1593610249 0.7 319T
1593610250 0.7 357T
1593610250 0.7 319T
1593610252 0.7 357T
1593610253 0.7 358T
1593610254 0.7 910T
1593610255 0.7 1328T
1593610256 0.7 1325T
1593610258 0.7 1203T
1593610259 0.7 1117T
1593610261 0.7 1322T
1593610262 0.7 748T
1593610264 0.7 761T
1593610265 0.7 399T
1593610266 0.7 970T
1593610267 0.7 1239T
1593610267 0.7 1238T
1593610269 0.7 1239T
1593610270 0.7 668T
1593610271 0.7 657T
1593610272 0.7 83T
1593610273 0.7 952T
1593610274 0.7 673T
1593610275 0.7 672T
1593610276 0.7 952T
1593610277 0.7 1328T
1593610278 0.7 1243T
1593610280 0.7 1230T
1593610281 0.7 1231T
1593610282 0.7 1230T
1593610283 0.7 1146T
1593610284 0.7 538T
1593610285 0.7 527T
1593610286 0.7 368T
1593610287 0.7 527T
1593610288 0.7 538T
1593610289 0.7 1328T
1593610290 0.7 1319T
1593610296 0.7 1328T
1593610297 0.7 1319T
1593610299 0.7 1328T
1593610301 0.7 1321T
1593610304 0.7 1328T
1593610305 0.7 1318T
1593610306 0.7 827T
1593610307 0.7 1275T
1593610308 0.7 1227T
1593610310 0.7 1186T
1593610311 0.7 538T
1593610312 0.7 371T
1593610313 0.7 538T
1593610314 0.7 995T
1593610319 0.7 1156T
1593610320 0.7 1281T
1593610323 0.7 113T
1593610324 0.7 562T
1593610326 0.7 1263T
1593610327 0.7 1329T
1593610328 0.7 568T
1593610329 0.7 607T
1593610332 0.7 92T
1593610339 0.7 546T
1593610341 0.7 246T
1593610342 0.7 236T
1593610343 0.7 623T
1593610344 0.7 559T
1593610345 0.7 1264T
1593610346 0.7 1198T
1593610347 0.7 1216T
1593610348 0.7 538T
1593610349 0.7 528T
1593610351 0.7 538T
1593610352 0.7 366T
1593610353 0.7 1328T
1593610354 0.7 1325T
1593610355 0.7 1321T
1593610356 0.7 399T
1593610357 0.7 970T
1593610359 0.7 972T
1593610360 0.7 1340T
1593610360 0.7 759T
1593610361 0.7 652T
1593610362 0.7 1143T
1593610364 0.7 1161T
1593610365 0.7 1328T
1593610366 0.7 1321T
1593610367 0.7 783T
